state_simple,pool,pool.date,test,gpt_id,date,geo3,state_electoral.college,region,turnout2020.bgres,speculation...turnout2020.bgres,turnout2020.bgnores,speculation...turnout2020.bgnores,turnout2020.ind,speculation...turnout2020.ind,turnout2020.demo,speculation...turnout2020.demo,turnout2020.quota,speculation...turnout2020.quota,vote2020.bgres,speculation...vote2020.bgres,vote2020.bgnores,speculation...vote2020.bgnores,vote2020.ind,speculation...vote2020.ind,vote2020.demo,speculation...vote2020.demo,vote2020.quota,speculation...vote2020.quota,turnout2022.bgres,speculation...turnout2022.bgres,turnout2022.bgnores,speculation...turnout2022.bgnores,turnout2022.ind,speculation...turnout2022.ind,turnout2022.demo,speculation...turnout2022.demo,turnout2022.quota,speculation...turnout2022.quota,vote2022.bgres,speculation...vote2022.bgres,vote2022.bgnores,speculation...vote2022.bgnores,vote2022.ind,speculation...vote2022.ind,vote2022.demo,speculation...vote2022.demo,vote2022.quota,speculation...vote2022.quota,turnout2024.bgnores,speculation...turnout2024.bgnores,turnout2024.ind,speculation...turnout2024.ind,vote2024.bgnores,speculation...vote2024.bgnores,vote2024.ind,speculation...vote2024.ind,turnout2024.demo,speculation...turnout2024.demo,vote2024.demo,speculation...vote2024.demo,change_mind.2024.demo,speculation...change_mind.2024.demo,moi,speculation...moi,psych.agreeable,speculation...psych.agreeable,psych.conscientious,speculation...psych.conscientious,psych.extraverted,speculation...psych.extraverted,psych.neurotic,speculation...psych.neurotic,psych.open,speculation...psych.open,psych.happy,speculation...psych.happy,ethnicity,speculation...ethnicity,age_bins,speculation...age_bins,gender,speculation...gender,college_grad,speculation...college_grad,hh_income,speculation...hh_income,marital_status,speculation...marital_status,pol_interest,speculation...pol_interest,trust,speculation...trust,attention,speculation...attention,partisanship,speculation...partisanship,ideology,speculation...ideology,job_approval.Biden,speculation...job_approval.Biden,fav_harris,speculation...fav_harris,fav_walz,speculation...fav_walz,fav_biden,speculation...fav_biden,fav_trump,speculation...fav_trump,fav_jdvance,speculation...fav_jdvance,fav_kennedy,speculation...fav_kennedy,fav_oliver,speculation...fav_oliver,fav_stein,speculation...fav_stein,fav_west,speculation...fav_west,vote2020,speculation...vote2020,vote2022,speculation...vote2022,vote2024,speculation...vote2024
California,trends Gena Rowlands,2024-08-15 16:48:19,no,89f5fbd1f0489e3e0e3b5d5de10302ad7ae948d4ce69bf1f3ee6aa6b762c1907,2024-08-17,California 37th,California,West,0.7,40,0.85,40,0.85,20,0.85,30,0.85,30,D,30,D,50,D,30,D,40,D,40,0.85,30,0.85,30,0.85,40,0.85,30,0.85,30,D,50,D,50,D,30,D,40,D,40,0.85,20,0.85,20,D,30,D,40,0.85,30,D,30,2.highly unlikely,50,inflation and the cost of living,90,3.neither agreeable nor disagreeable,60,4.somewhat conscientious,50,4.somewhat extraverted,50,3.neither high nor low in neuroticism,60,5.very open to experience,30,3.rather happy,60,White,70,3.35-44,30,M,10,Has a College Degree,20,"5.[100000, max]",40,single,90,4.highly interested,10,3.about half of the time trust other people,80,4.paying a lot of attention,10,3.ind - lean D,50,2.somewhat ideologically liberal,30,3.Somewhat Approves,40,3.Somewhat favourable,30,3.Somewhat favourable,30,3.Somewhat favourable,40,1.Very unfavourable,20,1.Very unfavourable,10,No opinion,80,No opinion,80,No opinion,80,No opinion,80,D,38,D,42,D,33.3333333333333
California,trends Gregg,2024-08-15 16:33:45,no,59aa2d4e985d55d2ea8b2d9c6c14741a4f83c32b40250dc1e4886f70f1b8a0b5,2024-08-18,California 42nd,California,West,0.85,20,1,30,1,10,1,20,0.85,20,R,10,R,10,R,10,R,10,R,20,0.85,25,0.7,30,0.85,20,1,20,0.85,20,R,20,R,10,R,10,R,20,R,25,1,15,1,10,R,10,R,5,1,10,R,10,1.no chance,20,guns,20,2.somewhat disagreeable,30,3.neither conscientious nor unconscientious,80,4.somewhat extraverted,40,4.somewhat high in neuroticism,40,2.somewhat closed to experience,40,2.not very happy,40,White,10,3.35-44,60,M,10,Does not have a College Degree,60,"2.[25000, 50000)",80,single,80,4.highly interested,10,1.never trust other people,30,4.paying a lot of attention,10,7.strong R,10,5.very ideologically conservative,10,1.Strongly Disapproves,10,1.Very unfavourable,10,1.Very unfavourable,50,1.Very unfavourable,10,4.Very favourable,10,4.Very favourable,40,3.Somewhat favourable,20,1.Very unfavourable,50,1.Very unfavourable,30,1.Very unfavourable,30,R,12,R,17,R,8.33333333333333
California,trends Grocery,2024-08-15 16:43:52,no,da5c066867fae584a0234aa4e798593f389e1d25c6f4a47ccda726073732a410,2024-08-18,California 28th,California,West,1,20,0.85,30,0.85,20,1,20,1,20,R,40,stay home,50,D,10,D,20,D,20,0.85,20,0.85,30,0.85,20,1,20,1,20,D,20,D,20,D,40,D,20,D,30,0.5,60,1,15,D,40,D,20,0.85,50,D,50,1.no chance,20,civil rights and racism,40,1.very disagreeable,30,3.neither conscientious nor unconscientious,80,4.somewhat extraverted,50,4.somewhat high in neuroticism,50,4.somewhat open to experience,60,1.not happy at all,40,White,60,6.65+,30,M,30,Does not have a College Degree,70,"3.[50000, 75000)",90,single,80,4.highly interested,10,1.never trust other people,40,4.paying a lot of attention,20,1.strong D,10,1.very ideologically liberal,10,2.Somewhat Disapproves,40,2.Somewhat unfavourable,50,No opinion,70,2.Somewhat unfavourable,40,1.Very unfavourable,10,No opinion,70,No opinion,70,No opinion,70,No opinion,70,No opinion,70,D,28,D,26,D,36.6666666666667
California,trends Grocery,2024-08-15 16:43:52,no,07c0cc21ace0ba64a4feb0e50ee7b0a23a9744d397d9780f62dc24877deab984,2024-08-18,California 42nd,California,West,0.85,30,0.85,30,0.85,30,0.85,30,0.85,30,R,40,R,40,R,40,R,20,R,50,0.85,30,0.85,30,0.85,30,0.85,30,0.85,30,R,40,R,25,R,35,R,30,R,60,0.85,30,1,10,R,40,R,30,1,20,R,20,2.highly unlikely,30,immigration,20,2.somewhat disagreeable,30,4.somewhat conscientious,40,4.somewhat extraverted,40,4.somewhat high in neuroticism,40,2.somewhat closed to experience,40,2.not very happy,40,White,90,4.45-54,70,M,10,Has a College Degree,50,"3.[50000, 75000)",90,single,90,4.highly interested,10,2.some of the time trust other people,50,4.paying a lot of attention,10,7.strong R,30,4.somewhat ideologically conservative,20,1.Strongly Disapproves,10,1.Very unfavourable,10,1.Very unfavourable,30,1.Very unfavourable,10,4.Very favourable,20,No opinion,70,No opinion,70,No opinion,70,No opinion,70,No opinion,70,R,38,R,38,R,30
California,"trends Gus ""and"" Hope",2024-08-22 08:30:07,no,864671dc85a5687b961970e097608bd019540101665e00d5d7bc2d9118532c19,2024-08-22,California 36th,California,West,1,10,1,20,1,10,1,20,1,20,D,20,D,20,D,10,D,20,D,20,0.85,20,1,10,0.85,20,1,20,1,20,D,10,D,20,D,10,D,20,D,20,1,10,1,10,D,0,D,10,1,20,D,20,2.highly unlikely,20,civil rights and racism,20,5.very agreeable,40,5.very conscientious,40,4.somewhat extraverted,40,3.neither high nor low in neuroticism,60,5.very open to experience,40,3.rather happy,40,Black,40,6.65+,0,F,20,Has a College Degree,75,"3.[50000, 75000)",80,single,80,4.highly interested,20,3.about half of the time trust other people,60,4.paying a lot of attention,20,1.strong D,20,1.very ideologically liberal,20,4.Strongly Approves,20,4.Very favourable,20,4.Very favourable,20,4.Very favourable,20,1.Very unfavourable,20,No opinion,100,No opinion,100,No opinion,100,No opinion,100,No opinion,100,D,18,D,16,D,10
California,trends Happy First Day of School,2024-08-19 18:44:46,no,abee1d7d95e28fea3189aea66bbdf84a141d3cdc0056867c6b296312bcf2be9d,2024-08-20,California 11th,California,West,0.85,30,0.85,30,0.85,20,0.85,30,0.5,30,D,50,D,40,D,40,D,30,stay home,90,0.85,30,0.85,40,0.85,25,0.85,30,0.5,30,D,60,D,50,D,35,D,30,stay home,90,0.7,30,0.85,20,stay home,70,K,50,0.85,50,K,50,3.unlikely,40,civil rights and racism,40,4.somewhat agreeable,30,4.somewhat conscientious,40,4.somewhat extraverted,30,4.somewhat high in neuroticism,40,4.somewhat open to experience,30,3.rather happy,40,White,20,4.45-54,30,F,10,Does not have a College Degree,20,"3.[50000, 75000)",70,married,80,4.highly interested,10,2.some of the time trust other people,40,4.paying a lot of attention,20,2.weak D,30,2.somewhat ideologically liberal,30,3.Somewhat Approves,40,3.Somewhat favourable,50,No opinion,60,3.Somewhat favourable,40,1.Very unfavourable,30,No opinion,70,3.Somewhat favourable,40,No opinion,70,No opinion,60,No opinion,60,D,50,D,53,K,56.6666666666667
California,trends Happy First Day of School,2024-08-19 18:44:46,no,ab3b77b0f192e04a2f40831a3ca5cf6125a1a885f76c42904fd1d3b2cc14753b,2024-08-19,California 11th,California,West,0.85,35,0.85,20,0.85,30,0.85,30,0.85,30,D,20,D,30,D,35,D,30,D,50,0.7,40,0.85,30,0.85,30,0.85,40,0.85,40,D,30,D,40,D,40,D,30,D,50,1,20,0.85,30,D,10,D,20,1,30,D,30,2.highly unlikely,30,guns,40,5.very agreeable,50,5.very conscientious,40,4.somewhat extraverted,50,2.somewhat low in neuroticism,50,5.very open to experience,50,3.rather happy,40,Asian,20,3.35-44,30,F,10,Has a College Degree,20,"2.[25000, 50000)",60,married,30,3.moderately interested,40,4.most of the time trust other people,50,3.paying some attention,40,1.strong D,30,2.somewhat ideologically liberal,40,3.Somewhat Approves,30,4.Very favourable,20,No opinion,90,4.Very favourable,30,1.Very unfavourable,30,No opinion,90,No opinion,90,No opinion,90,No opinion,90,No opinion,90,D,33,D,38,D,20
California,trends House Republicans,2024-08-19 18:45:29,no,fbe6f2895e643b581f6f00e66fe528604446fd2a01850005c08dffd430f422f1,2024-08-20,California 52nd,California,West,0.85,30,0.85,30,1,20,1,20,1,20,R,20,R,10,R,10,R,10,R,10,0.85,30,0.85,20,0.85,20,1,20,1,20,R,20,R,10,R,10,R,10,R,20,1,10,1,10,R,10,R,20,1,10,R,10,1.no chance,10,jobs and the economy,20,3.neither agreeable nor disagreeable,40,4.somewhat conscientious,40,4.somewhat extraverted,40,4.somewhat high in neuroticism,40,2.somewhat closed to experience,30,3.rather happy,60,White,80,5.55-64,30,F,10,Has a College Degree,60,"3.[50000, 75000)",70,married,10,4.highly interested,10,2.some of the time trust other people,30,4.paying a lot of attention,10,7.strong R,10,5.very ideologically conservative,10,1.Strongly Disapproves,10,1.Very unfavourable,10,No opinion,60,1.Very unfavourable,10,4.Very favourable,10,4.Very favourable,10,3.Somewhat favourable,30,No opinion,60,No opinion,60,No opinion,60,R,12,R,14,R,13.3333333333333
California,trends Inflation,2024-08-15 16:44:04,no,ae46ef169dbf3161aa6348c34975539f77473ca8ad1826cc6b8a928d358d348e,2024-08-18,California 11th,California,West,0.85,20,0.85,20,0.85,35,0.85,40,0.85,40,R,30,R,20,R,40,R,25,R,60,0.85,30,0.85,25,0.85,30,0.85,40,0.85,40,R,40,R,30,R,40,R,30,R,80,0.85,20,1,20,R,30,R,30,1,20,R,20,2.highly unlikely,30,taxes and government spending,20,2.somewhat disagreeable,50,5.very conscientious,30,4.somewhat extraverted,40,3.neither high nor low in neuroticism,50,5.very open to experience,30,3.rather happy,60,White,85,4.45-54,30,M,0,Has a College Degree,10,"5.[100000, max]",60,single,85,4.highly interested,10,2.some of the time trust other people,60,4.paying a lot of attention,10,7.strong R,20,5.very ideologically conservative,20,1.Strongly Disapproves,20,1.Very unfavourable,20,1.Very unfavourable,80,1.Very unfavourable,20,4.Very favourable,20,3.Somewhat favourable,70,1.Very unfavourable,80,1.Very unfavourable,80,1.Very unfavourable,80,1.Very unfavourable,80,R,35,R,44,R,26.6666666666667
California,trends Inflation,2024-08-15 16:44:04,no,e4c40eb5dc5f907940ccbec74395a1676a6d174a6c958ff19e2355f7b2a9f892,2024-08-18,California 30th,California,West,0.85,20,0.85,40,1,20,1,20,1,20,R,30,R,30,R,30,R,30,R,40,0.85,30,0.85,30,0.85,30,1,20,1,20,stay home,50,stay home,50,R,20,R,30,R,40,0.85,20,0.85,20,R,30,R,20,1,10,R,10,2.highly unlikely,30,jobs and the economy,30,2.somewhat disagreeable,50,5.very conscientious,20,4.somewhat extraverted,50,3.neither high nor low in neuroticism,90,3.neither open nor closed to experience,90,3.rather happy,80,White,90,5.55-64,40,M,10,Has a College Degree,10,"5.[100000, max]",20,single,90,4.highly interested,10,2.some of the time trust other people,70,4.paying a lot of attention,15,7.strong R,10,5.very ideologically conservative,10,1.Strongly Disapproves,10,1.Very unfavourable,10,1.Very unfavourable,30,1.Very unfavourable,10,4.Very favourable,10,3.Somewhat favourable,30,No opinion,90,No opinion,90,No opinion,90,No opinion,90,R,32,R,38,R,20
California,trends Jack White,2024-08-15 16:47:42,no,885e246b61466842630404601e6219ea7d59af4bb5b6b74b8b4f4e0edafcac90,2024-08-18,California 52nd,California,West,0.85,40,0.85,30,0.85,30,1,30,0.5,30,R,30,R,25,R,20,R,20,stay home,100,0.7,40,0.85,20,0.85,30,0.85,30,0.5,30,R,30,R,30,R,20,R,30,stay home,100,0.85,25,1,20,R,35,R,30,0.85,30,R,30,2.highly unlikely,30,national security,50,2.somewhat disagreeable,40,3.neither conscientious nor unconscientious,70,4.somewhat extraverted,50,4.somewhat high in neuroticism,50,2.somewhat closed to experience,40,2.not very happy,50,White,80,4.45-54,40,F,10,Does not have a College Degree,70,"3.[50000, 75000)",80,single,80,4.highly interested,20,1.never trust other people,30,4.paying a lot of attention,20,7.strong R,20,5.very ideologically conservative,20,1.Strongly Disapproves,20,1.Very unfavourable,30,No opinion,80,1.Very unfavourable,20,4.Very favourable,20,No opinion,80,No opinion,80,No opinion,80,No opinion,80,No opinion,80,R,39,R,42,R,31.6666666666667
California,trends Jake Cousins,2024-08-21 06:39:17,no,ccd36d19443ac572446872aed110d462b1b930c89e317ef6fc6656bb8fc530a2,2024-08-21,California 30th,California,West,0.85,30,0.85,30,0.85,20,0.85,40,0.7,40,D,40,D,40,D,30,D,40,stay home,90,0.5,60,0.7,60,0.7,30,0.85,40,0.7,40,stay home,80,D,70,D,20,D,40,stay home,90,0.85,20,0.85,20,D,25,D,30,0.85,40,D,40,2.highly unlikely,40,inflation and the cost of living,100,3.neither agreeable nor disagreeable,100,3.neither conscientious nor unconscientious,100,4.somewhat extraverted,60,3.neither high nor low in neuroticism,100,3.neither open nor closed to experience,100,2.not very happy,100,White,100,2.25-34,60,F,10,Has a College Degree,100,"3.[50000, 75000)",100,single,100,4.highly interested,20,3.about half of the time trust other people,100,4.paying a lot of attention,20,1.strong D,40,2.somewhat ideologically liberal,40,3.Somewhat Approves,40,No opinion,100,No opinion,100,3.Somewhat favourable,40,1.Very unfavourable,40,No opinion,100,No opinion,100,No opinion,100,No opinion,100,No opinion,100,D,48,D,60,D,31.6666666666667
California,trends Kwan,2024-08-21 06:40:37,no,046ecba6bb0a132e61cc1c7eb0aac020c856e153c207270933f786ea7f57ce6f,2024-08-21,California's 43rd Congressional District,California,West,0.3,50,0.3,60,0.5,60,0.5,80,0.3,80,stay home,90,stay home,80,stay home,90,stay home,90,stay home,90,0.3,40,0.3,60,0.3,70,0.5,80,0.3,80,stay home,15,stay home,70,stay home,90,stay home,90,stay home,90,0.3,60,0.7,60,stay home,80,stay home,80,0.5,90,stay home,90,4.50-50,80,jobs and the economy,80,3.neither agreeable nor disagreeable,70,4.somewhat conscientious,70,4.somewhat extraverted,70,3.neither high nor low in neuroticism,80,4.somewhat open to experience,70,3.rather happy,80,White,90,2.25-34,50,M,20,Does not have a College Degree,80,"2.[25000, 50000)",90,single,70,1.not interested at all,70,3.about half of the time trust other people,90,1.not paying attention at all,80,4.ind,90,3.moderate in ideological orientation,90,1.Strongly Disapproves,80,No opinion,90,No opinion,90,No opinion,90,No opinion,90,No opinion,90,No opinion,90,No opinion,90,No opinion,90,No opinion,90,stay home,88,stay home,71,stay home,83.3333333333333
California,trends Lane Thomas,2024-08-21 06:53:47,no,fb5586ab4f876738c0372fbcc66e8010c4160965aca697f484d29a2f6dbcf46b,2024-08-22,California 30th,California,West,0.85,30,0.85,30,0.85,40,1,40,0,40,D,50,D,50,stay home,100,stay home,90,stay home,100,0.7,60,0.7,40,0.85,40,0.85,50,0.85,50,D,70,D,60,stay home,85,stay home,90,stay home,100,0.85,40,0.85,30,stay home,60,stay home,90,0.85,90,stay home,90,4.50-50,60,jobs and the economy,80,4.somewhat agreeable,30,5.very conscientious,30,4.somewhat extraverted,40,3.neither high nor low in neuroticism,50,4.somewhat open to experience,40,3.rather happy,40,White,30,5.55-64,20,M,0,Has a College Degree,20,"5.[100000, max]",50,married,70,2.slightly interested,60,4.most of the time trust other people,50,3.paying some attention,50,4.ind,80,3.moderate in ideological orientation,70,2.Somewhat Disapproves,70,No opinion,80,No opinion,80,No opinion,80,No opinion,80,No opinion,80,No opinion,80,No opinion,80,No opinion,80,No opinion,80,stay home,78,stay home,81,stay home,80
California,trends LaysFlavorTaster,2024-08-19 18:32:13,no,a24e27c12f0c6f83c0c5879dcea6d34bb8e736946e9aa4931e4a47ddd8892282,2024-08-19,California 37th,California,West,0.7,60,0.7,50,0.5,70,0.5,90,0.5,90,D,70,D,70,stay home,100,stay home,80,stay home,100,0.3,50,0.7,60,0.5,70,0.5,90,0.5,90,stay home,50,stay home,80,stay home,90,stay home,80,stay home,100,0.5,60,0.7,60,stay home,80,stay home,90,0.5,90,stay home,90,4.50-50,90,inflation and the cost of living,85,3.neither agreeable nor disagreeable,85,3.neither conscientious nor unconscientious,85,4.somewhat extraverted,40,3.neither high nor low in neuroticism,85,4.somewhat open to experience,50,3.rather happy,85,Mixed-race,90,2.25-34,40,F,0,Does not have a College Degree,70,"1.[min, 25000)",80,single,85,1.not interested at all,20,3.about half of the time trust other people,85,1.not paying attention at all,10,4.ind,81,3.moderate in ideological orientation,80,,90,No opinion,90,No opinion,90,No opinion,90,No opinion,90,No opinion,90,No opinion,90,No opinion,90,No opinion,90,No opinion,90,stay home,84,stay home,80,stay home,86.6666666666667
California,trends Let's Go Crazy,2024-08-22 08:29:48,no,f4bbe6bb5df781399a46ab7dd3ddc04617066493ea7118202be57814d188f58c,2024-08-22,California's 26th,California,West,1,10,1,10,1,15,1,20,1,20,D,15,D,10,D,10,D,20,D,20,0.85,20,0.85,20,1,20,1,20,1,20,D,10,D,20,D,10,D,20,D,20,1,10,1,10,D,10,D,15,1,20,D,20,1.no chance,20,climate change and the environment,0,3.neither agreeable nor disagreeable,50,5.very conscientious,30,5.very extraverted,40,4.somewhat high in neuroticism,50,5.very open to experience,30,3.rather happy,60,White,80,4.45-54,50,F,10,Has a College Degree,30,"3.[50000, 75000)",90,single,90,4.highly interested,0,2.some of the time trust other people,70,4.paying a lot of attention,10,1.strong D,10,1.very ideologically liberal,10,4.Strongly Approves,20,4.Very favourable,10,4.Very favourable,10,4.Very favourable,10,1.Very unfavourable,20,No opinion,80,No opinion,80,No opinion,80,No opinion,80,No opinion,80,D,15,D,16,D,15
California,trends Mad Dog,2024-08-15 16:47:48,no,6178398858470d99ae332c689c2bbd94b4e51d43176694f831b4c86472e54bc0,2024-08-18,California 18th,California,West,0.85,20,0.85,20,1,20,1,20,1,20,R,10,R,10,R,10,R,10,R,10,0.85,25,0.85,20,1,20,1,20,1,20,R,20,R,30,R,20,R,20,R,20,1,10,1,10,R,5,R,5,1,10,R,10,2.highly unlikely,20,inflation and the cost of living,20,2.somewhat disagreeable,30,5.very conscientious,30,4.somewhat extraverted,30,4.somewhat high in neuroticism,40,2.somewhat closed to experience,40,2.not very happy,60,White,85,4.45-54,40,M,10,Has a College Degree,20,"4.[75000, 100000)",65,married,10,4.highly interested,10,2.some of the time trust other people,30,4.paying a lot of attention,10,7.strong R,10,5.very ideologically conservative,10,1.Strongly Disapproves,10,1.Very unfavourable,10,1.Very unfavourable,20,1.Very unfavourable,10,4.Very favourable,10,4.Very favourable,10,1.Very unfavourable,50,1.Very unfavourable,50,1.Very unfavourable,50,1.Very unfavourable,50,R,10,R,22,R,6.66666666666667
California,trends Mad Dog,2024-08-15 16:47:48,no,411886e2765af4b64b7b3b27642d2d07bc57c45c9b0caac10d08313eec994ebe,2024-08-15,California 30th,California,West,0.85,30,0.85,25,0.85,20,1,30,1,30,D,25,D,20,D,30,D,30,D,40,0.85,30,0.7,40,0.85,30,1,30,1,30,D,40,D,30,D,25,D,30,D,40,1,20,0.85,25,D,30,D,30,1,20,D,20,2.highly unlikely,30,civil rights and racism,50,4.somewhat agreeable,60,4.somewhat conscientious,60,4.somewhat extraverted,60,3.neither high nor low in neuroticism,80,4.somewhat open to experience,60,3.rather happy,60,White,90,3.35-44,50,F,10,Has a College Degree,70,"3.[50000, 75000)",90,single,90,4.highly interested,10,2.some of the time trust other people,80,4.paying a lot of attention,20,1.strong D,20,1.very ideologically liberal,20,4.Strongly Approves,30,4.Very favourable,40,No opinion,90,4.Very favourable,30,1.Very unfavourable,30,No opinion,90,No opinion,90,No opinion,90,No opinion,90,No opinion,90,D,29,D,33,D,26.6666666666667
California,trends Marlo Thomas,2024-08-19 18:45:35,no,ac374c83d7d03d2c6a8827264338257044e0f0c448f4ff1268a38f0aee819567,2024-08-19,California 25th,California,West,0.7,50,0.85,35,0.85,30,0.85,50,0.85,50,D,60,D,60,D,60,D,70,D,60,0.7,60,0.85,30,0.85,45,0.85,50,0.85,50,stay home,80,stay home,90,stay home,80,D,70,D,60,0.85,40,0.85,30,D,60,stay home,90,0.85,60,D,60,2.highly unlikely,60,climate change and the environment,30,4.somewhat agreeable,50,5.very conscientious,30,4.somewhat extraverted,40,3.neither high nor low in neuroticism,50,5.very open to experience,30,3.rather happy,50,White,80,5.55-64,30,M,10,Has a College Degree,20,"5.[100000, max]",50,single,80,3.moderately interested,40,3.about half of the time trust other people,70,4.paying a lot of attention,40,3.ind - lean D,60,3.moderate in ideological orientation,60,,,3.Somewhat favourable,60,No opinion,90,3.Somewhat favourable,60,2.Somewhat unfavourable,50,No opinion,90,No opinion,90,No opinion,90,No opinion,90,No opinion,90,D,62,stay home,76,D,70
California,trends Marlo Thomas,2024-08-19 18:45:35,no,5cf02780c05b9aa2ca4595614c0f26f8344dd40bc6c11acf6db3ad93a230bd94,2024-08-20,California 2nd,California,West,0.85,30,0.85,30,0.85,30,0.85,20,0.85,20,D,50,D,40,D,50,D,40,D,50,0.7,60,0.85,30,0.85,30,0.85,30,0.85,30,D,40,D,40,D,50,D,40,D,50,0.85,30,0.85,30,D,50,D,45,0.85,40,D,40,2.highly unlikely,40,healthcare,40,5.very agreeable,30,5.very conscientious,30,4.somewhat extraverted,40,2.somewhat low in neuroticism,40,5.very open to experience,40,3.rather happy,30,White,50,5.55-64,20,F,0,Has a College Degree,30,"3.[50000, 75000)",50,married,30,4.highly interested,20,4.most of the time trust other people,30,4.paying a lot of attention,20,1.strong D,30,2.somewhat ideologically liberal,40,4.Strongly Approves,40,4.Very favourable,50,3.Somewhat favourable,50,4.Very favourable,30,1.Very unfavourable,30,1.Very unfavourable,50,3.Somewhat favourable,50,No opinion,50,3.Somewhat favourable,50,3.Somewhat favourable,50,D,46,D,44,D,45
California,trends Medicare,2024-08-15 16:34:28,no,271b9f1e1134a2c3a32291310b65d7d3c62c6c776867e109e42d99ddfe729bf9,2024-08-18,California 30th,California,West,0.85,20,0.85,20,1,10,1,20,0.85,20,D,10,D,10,D,10,D,25,D,20,0.85,20,0.85,20,1,10,1,20,0.85,20,D,30,D,40,D,15,D,25,D,30,1,10,1,10,D,5,D,0,1,20,D,20,2.highly unlikely,30,civil rights and racism,30,5.very agreeable,30,5.very conscientious,30,4.somewhat extraverted,40,2.somewhat low in neuroticism,50,5.very open to experience,40,3.rather happy,40,White,80,6.65+,20,F,10,Has a College Degree,40,"4.[75000, 100000)",60,single,50,4.highly interested,15,4.most of the time trust other people,50,4.paying a lot of attention,20,1.strong D,20,1.very ideologically liberal,20,4.Strongly Approves,30,4.Very favourable,20,4.Very favourable,20,4.Very favourable,20,1.Very unfavourable,10,1.Very unfavourable,30,1.Very unfavourable,50,No opinion,90,2.Somewhat unfavourable,60,3.Somewhat favourable,60,D,15,D,28,D,8.33333333333333
California,trends Medicare,2024-08-15 16:34:28,no,9b35845ea9a088e9f98a983dca5a8778858e9127f5d40888c02479c98b3a2e06,2024-08-18,California 11th,California,West,0.85,30,0.85,20,0.85,20,1,30,0.85,30,D,20,D,30,D,30,D,20,D,50,0.85,30,0.85,30,0.85,30,1,40,0.85,40,D,40,D,25,D,50,D,20,D,50,0.85,20,0.85,20,D,30,D,10,1,10,D,10,2.highly unlikely,20,foreign policy,40,2.somewhat disagreeable,40,5.very conscientious,30,5.very extraverted,30,3.neither high nor low in neuroticism,70,5.very open to experience,30,3.rather happy,70,White,80,3.35-44,50,M,10,Has a College Degree,30,"5.[100000, max]",90,single,90,4.highly interested,10,2.some of the time trust other people,70,4.paying a lot of attention,10,1.strong D,20,2.somewhat ideologically liberal,20,4.Strongly Approves,20,4.Very favourable,20,4.Very favourable,20,4.Very favourable,20,1.Very unfavourable,10,1.Very unfavourable,20,No opinion,80,No opinion,80,No opinion,80,No opinion,80,D,30,D,37,D,16.6666666666667
California,trends Milwaukee,2024-08-21 06:41:54,no,76ac649cbaa05b4dc8526ad0f5a8ea4d4a51008ef87f6fc0e51d168c43ac67a6,2024-08-20,California's 45th,California,West,0.85,30,0.85,30,1,20,1,10,1,10,R,10,R,10,R,10,R,20,R,30,0.85,30,0.85,30,0.85,20,1,10,1,10,R,20,R,20,R,20,R,20,R,30,1,10,1,10,R,10,R,10,1,10,R,10,1.no chance,20,national security,40,2.somewhat disagreeable,40,5.very conscientious,30,4.somewhat extraverted,40,2.somewhat low in neuroticism,50,2.somewhat closed to experience,50,3.rather happy,50,White,70,5.55-64,30,F,0,Has a College Degree,10,"5.[100000, max]",30,married,0,4.highly interested,10,2.some of the time trust other people,50,4.paying a lot of attention,10,7.strong R,10,5.very ideologically conservative,10,1.Strongly Disapproves,10,1.Very unfavourable,10,1.Very unfavourable,30,1.Very unfavourable,10,4.Very favourable,10,No opinion,90,4.Very favourable,30,No opinion,90,No opinion,90,1.Very unfavourable,50,R,16,R,22,R,10
California,trends Mrs. Obama,2024-08-21 06:41:07,no,723792f74cb5b814c7463da6e296b6b7f4fad4cae967494dfdc17cd5f35d8e04,2024-08-20,California's 37th,California,West,0.85,20,0.85,20,0.85,20,1,20,0.85,20,D,20,D,10,D,10,D,30,D,40,0.85,30,0.85,30,0.85,20,1,20,0.85,20,D,60,D,40,D,25,D,30,D,50,0.85,30,1,10,D,20,D,20,1,30,D,30,2.highly unlikely,30,civil rights and racism,40,4.somewhat agreeable,50,4.somewhat conscientious,50,5.very extraverted,30,4.somewhat high in neuroticism,50,5.very open to experience,30,3.rather happy,50,White,90,2.25-34,40,F,10,Has a College Degree,40,"3.[50000, 75000)",60,single,80,4.highly interested,10,3.about half of the time trust other people,80,4.paying a lot of attention,20,1.strong D,20,1.very ideologically liberal,20,3.Somewhat Approves,30,4.Very favourable,20,3.Somewhat favourable,70,3.Somewhat favourable,30,1.Very unfavourable,20,1.Very unfavourable,70,3.Somewhat favourable,70,2.Somewhat unfavourable,70,2.Somewhat unfavourable,70,3.Somewhat favourable,70,D,22,D,41,D,23.3333333333333
