state_simple,pool,pool.date,test,gpt_id,date,geo3,state_electoral.college,region,turnout2020.bgres,speculation...turnout2020.bgres,turnout2020.bgnores,speculation...turnout2020.bgnores,turnout2020.ind,speculation...turnout2020.ind,turnout2020.demo,speculation...turnout2020.demo,turnout2020.quota,speculation...turnout2020.quota,vote2020.bgres,speculation...vote2020.bgres,vote2020.bgnores,speculation...vote2020.bgnores,vote2020.ind,speculation...vote2020.ind,vote2020.demo,speculation...vote2020.demo,vote2020.quota,speculation...vote2020.quota,turnout2022.bgres,speculation...turnout2022.bgres,turnout2022.bgnores,speculation...turnout2022.bgnores,turnout2022.ind,speculation...turnout2022.ind,turnout2022.demo,speculation...turnout2022.demo,turnout2022.quota,speculation...turnout2022.quota,vote2022.bgres,speculation...vote2022.bgres,vote2022.bgnores,speculation...vote2022.bgnores,vote2022.ind,speculation...vote2022.ind,vote2022.demo,speculation...vote2022.demo,vote2022.quota,speculation...vote2022.quota,turnout2024.bgnores,speculation...turnout2024.bgnores,turnout2024.ind,speculation...turnout2024.ind,vote2024.bgnores,speculation...vote2024.bgnores,vote2024.ind,speculation...vote2024.ind,turnout2024.demo,speculation...turnout2024.demo,vote2024.demo,speculation...vote2024.demo,change_mind.2024.demo,speculation...change_mind.2024.demo,moi,speculation...moi,psych.agreeable,speculation...psych.agreeable,psych.conscientious,speculation...psych.conscientious,psych.extraverted,speculation...psych.extraverted,psych.neurotic,speculation...psych.neurotic,psych.open,speculation...psych.open,psych.happy,speculation...psych.happy,ethnicity,speculation...ethnicity,age_bins,speculation...age_bins,gender,speculation...gender,college_grad,speculation...college_grad,hh_income,speculation...hh_income,marital_status,speculation...marital_status,pol_interest,speculation...pol_interest,trust,speculation...trust,attention,speculation...attention,partisanship,speculation...partisanship,ideology,speculation...ideology,job_approval.Biden,speculation...job_approval.Biden,fav_harris,speculation...fav_harris,fav_walz,speculation...fav_walz,fav_biden,speculation...fav_biden,fav_trump,speculation...fav_trump,fav_jdvance,speculation...fav_jdvance,fav_kennedy,speculation...fav_kennedy,fav_oliver,speculation...fav_oliver,fav_stein,speculation...fav_stein,fav_west,speculation...fav_west,vote2020,speculation...vote2020,vote2022,speculation...vote2022,vote2024,speculation...vote2024
Colorado,candidates,2024-09-07 20:04:20,no,394ccb56d8441d7f251f976e78571735fe7bcaae62d0ffcbe8fa7c15c381c1b1,2024-09-09,Colorado 4th,Colorado,West,1,20,1,20,1,10,1,20,1,20,R,10,R,10,R,20,R,30,R,20,0.85,35,0.85,20,0.85,20,1,20,1,20,R,25,OTHER,50,R,10,R,30,R,20,1,10,1,10,R,15,R,20,1,20,R,20,2.highly unlikely,20,national security,30,1.very disagreeable,20,4.somewhat conscientious,40,4.somewhat extraverted,40,5.very high in neuroticism,30,1.very closed to experience,30,2.not very happy,40,White,100,4.45-54,40,M,10,Has a College Degree,50,"3.[50000, 75000)",70,single,90,4.highly interested,10,1.never trust other people,20,4.paying a lot of attention,10,7.strong R,10,5.very ideologically conservative,10,1.Strongly Disapproves,20,1.Very unfavourable,30,No opinion,90,1.Very unfavourable,20,4.Very favourable,20,No opinion,90,No opinion,90,No opinion,90,No opinion,90,1.Very unfavourable,50,R,18,R,27,R,18.3333333333333
Colorado,candidates,2024-09-07 20:04:20,no,1baa76a971d348ed0e282f0d73660948566fb710a0f7a7ead8ed2b1d9fe28629,2024-09-09,Colorado 2nd,Colorado,West,0.7,40,0.85,30,0.85,30,0.85,30,0.85,30,R,50,R,40,R,40,R,30,D,70,0.7,40,0.85,20,0.85,30,0.85,30,0.85,30,R,50,R,40,R,40,R,30,D,60,0.85,20,1,20,R,30,R,30,0.85,30,R,30,2.highly unlikely,30,immigration,30,3.neither agreeable nor disagreeable,90,3.neither conscientious nor unconscientious,90,3.neither extraverted nor introverted,90,3.neither high nor low in neuroticism,90,3.neither open nor closed to experience,90,2.not very happy,90,White,70,5.55-64,20,F,0,Has a College Degree,60,"3.[50000, 75000)",80,single,90,4.highly interested,10,2.some of the time trust other people,90,4.paying a lot of attention,20,7.strong R,20,5.very ideologically conservative,20,1.Strongly Disapproves,10,1.Very unfavourable,0,No opinion,90,1.Very unfavourable,10,3.Somewhat favourable,30,No opinion,90,No opinion,90,No opinion,90,No opinion,90,No opinion,90,R,46,R,44,R,30
Colorado,candidates,2024-09-09 21:41:43,no,0bb224dcb2355819022c8201c0596abe97324ade136a07de1ae06d38f94d9240,2024-09-09,Colorado 1st,Colorado,West,0.85,25,0.85,20,1,20,1,10,1,10,D,30,D,25,D,30,D,20,D,30,0.85,30,0.85,20,0.85,30,1,10,1,10,D,40,D,30,D,40,D,30,D,30,0.85,20,0.85,20,D,30,D,30,0.85,30,D,30,2.highly unlikely,20,civil rights and racism,40,4.somewhat agreeable,30,4.somewhat conscientious,40,4.somewhat extraverted,40,3.neither high nor low in neuroticism,70,4.somewhat open to experience,30,3.rather happy,70,White,100,6.65+,10,F,10,Has a College Degree,80,"3.[50000, 75000)",90,married,90,4.highly interested,10,4.most of the time trust other people,50,4.paying a lot of attention,10,1.strong D,20,2.somewhat ideologically liberal,20,3.Somewhat Approves,30,3.Somewhat favourable,30,No opinion,90,3.Somewhat favourable,30,1.Very unfavourable,20,No opinion,90,No opinion,90,No opinion,90,No opinion,90,No opinion,90,D,27,D,34,D,30
Colorado,candidates,2024-09-09 21:41:43,no,1259b2771933180d529b18bb14ca80b4c293b5f90b75a06e662439cb06c4708d,2024-09-09,Colorado 2nd,Colorado,West,0.85,30,0.85,20,1,20,1,20,1,20,D,20,D,30,D,30,D,30,D,30,0.85,20,0.85,30,0.85,20,0.85,20,0.85,20,D,30,D,40,D,30,D,30,D,50,1,10,1,10,D,20,D,25,1,40,D,40,2.highly unlikely,30,civil rights and racism,40,2.somewhat disagreeable,40,5.very conscientious,40,4.somewhat extraverted,50,4.somewhat high in neuroticism,40,3.neither open nor closed to experience,50,2.not very happy,40,White,75,6.65+,20,M,5,Has a College Degree,60,"3.[50000, 75000)",80,single,85,4.highly interested,10,1.never trust other people,40,4.paying a lot of attention,10,3.ind - lean D,30,2.somewhat ideologically liberal,30,3.Somewhat Approves,60,3.Somewhat favourable,40,No opinion,70,3.Somewhat favourable,60,1.Very unfavourable,10,1.Very unfavourable,20,1.Very unfavourable,20,No opinion,70,No opinion,70,No opinion,70,D,28,D,36,D,28.3333333333333
Colorado,candidates,2024-09-10 19:57:28,no,deb117a5660f21d37ea1350b1de14492f12787265b6b4eb62610529f427924ed,2024-09-10,Colorado 4th,Colorado,West,0.85,20,0.85,20,1,10,1,20,1,20,D,20,D,10,D,15,D,20,D,20,0.85,30,0.85,20,0.85,30,1,20,1,20,D,25,D,30,D,20,D,20,D,30,0.85,20,1,10,D,10,D,15,1,20,D,20,1.no chance,20,healthcare,40,2.somewhat disagreeable,40,4.somewhat conscientious,40,4.somewhat extraverted,40,4.somewhat high in neuroticism,40,4.somewhat open to experience,40,2.not very happy,60,White,100,3.35-44,60,F,10,Has a College Degree,50,"3.[50000, 75000)",70,single,100,4.highly interested,20,2.some of the time trust other people,60,4.paying a lot of attention,20,1.strong D,20,1.very ideologically liberal,20,4.Strongly Approves,20,4.Very favourable,20,No opinion,100,4.Very favourable,20,1.Very unfavourable,20,1.Very unfavourable,20,No opinion,100,No opinion,100,No opinion,100,No opinion,100,D,17,D,25,D,15
Connecticut,trends Avery Johnson,2024-09-07 20:22:20,no,585ad018eefaaf9bd6bc427a4013398a95238339c9a17ef8d29a46b9a273371b,2024-09-08,Connecticut's 2nd,Connecticut,Northeast,0.7,40,0.7,60,0.85,60,0.85,50,0.5,50,D,60,stay home,80,stay home,90,D,80,stay home,90,0.7,60,0.7,50,0.85,50,0.85,50,0.5,50,stay home,80,stay home,80,stay home,70,D,75,stay home,90,0.7,50,0.85,40,stay home,80,D,80,0.85,80,D,80,2.highly unlikely,60,jobs and the economy,90,3.neither agreeable nor disagreeable,50,4.somewhat conscientious,40,3.neither extraverted nor introverted,50,3.neither high nor low in neuroticism,50,4.somewhat open to experience,40,3.rather happy,50,Hispanic,100,2.25-34,40,M,0,Has a College Degree,10,"2.[25000, 50000)",90,single,80,3.moderately interested,30,2.some of the time trust other people,60,3.paying some attention,40,3.ind - lean D,75,3.moderate in ideological orientation,70,3.Somewhat Approves,70,No opinion,90,No opinion,90,No opinion,90,No opinion,90,No opinion,90,No opinion,90,No opinion,90,No opinion,90,No opinion,90,stay home,80,stay home,79,D,80
Connecticut,trends Wink Martindale,2024-09-07 20:08:26,no,fa7f8192f23a5e4e2b69b81f0625b64dc6d8e72f2ac192d45b761f60d3684e1c,2024-09-09,Connecticut 4th,Connecticut,Northeast,0.85,40,0.7,40,0.85,20,0.85,40,0.7,40,stay home,75,D,50,stay home,80,R,50,R,70,0.5,60,0.85,40,0.85,30,0.85,40,0.7,40,D,70,stay home,70,stay home,50,R,50,,,0.7,50,0.85,30,K,70,K,80,0.7,50,R,50,4.50-50,50,civil rights and racism,70,3.neither agreeable nor disagreeable,50,3.neither conscientious nor unconscientious,60,4.somewhat extraverted,30,3.neither high nor low in neuroticism,60,4.somewhat open to experience,40,3.rather happy,40,Black,60,2.25-34,30,M,10,Has a College Degree,10,"5.[100000, max]",30,married,10,3.moderately interested,30,3.about half of the time trust other people,80,3.paying some attention,30,4.ind,70,4.somewhat ideologically conservative,50,2.Somewhat Disapproves,50,2.Somewhat unfavourable,60,No opinion,80,2.Somewhat unfavourable,50,3.Somewhat favourable,50,No opinion,80,No opinion,80,No opinion,80,No opinion,80,No opinion,80,stay home,65,stay home,60,K,66.6666666666667
Connecticut,candidates,2024-09-07 20:04:20,no,d7229b0d3236b338e8b042949b120ae1823aaedcb89efdd6e461922957e81e6a,2024-09-09,Connecticut 3rd,Connecticut,Northeast,0.85,20,0.85,20,0.85,20,1,20,0.7,20,D,30,D,25,D,30,D,20,D,50,0.85,35,0.85,30,0.85,30,0.85,30,0.7,30,D,25,D,40,D,40,D,30,D,50,1,10,0.85,20,D,20,D,30,0.85,30,D,30,2.highly unlikely,30,civil rights and racism,70,2.somewhat disagreeable,50,3.neither conscientious nor unconscientious,70,4.somewhat extraverted,60,4.somewhat high in neuroticism,50,3.neither open nor closed to experience,70,2.not very happy,60,White,80,4.45-54,50,F,60,Has a College Degree,60,"3.[50000, 75000)",90,single,90,4.highly interested,10,2.some of the time trust other people,50,4.paying a lot of attention,10,1.strong D,20,1.very ideologically liberal,30,4.Strongly Approves,40,4.Very favourable,30,No opinion,90,4.Very favourable,30,1.Very unfavourable,10,No opinion,90,No opinion,90,No opinion,90,No opinion,90,No opinion,90,D,31,D,37,D,26.6666666666667
Connecticut,candidates,2024-09-07 20:04:20,no,b28dccc64c4380364db49d8644b33e0054a5cc0418ad243db3a557ca2a890818,2024-09-09,Connecticut 2nd,Connecticut,Northeast,0.85,20,0.85,20,1,10,1,20,0.85,20,D,30,D,20,D,20,D,30,D,35,0.85,30,0.85,20,0.85,20,1,20,0.85,20,D,40,D,35,D,30,D,30,D,35,0.85,20,1,10,D,40,D,20,1,30,D,30,2.highly unlikely,30,taxes and government spending,30,2.somewhat disagreeable,50,5.very conscientious,30,4.somewhat extraverted,50,3.neither high nor low in neuroticism,90,5.very open to experience,30,3.rather happy,90,White,90,5.55-64,40,M,10,Has a College Degree,10,"5.[100000, max]",30,single,90,4.highly interested,10,3.about half of the time trust other people,90,4.paying a lot of attention,10,1.strong D,20,1.very ideologically liberal,20,3.Somewhat Approves,30,3.Somewhat favourable,30,No opinion,90,3.Somewhat favourable,30,1.Very unfavourable,10,1.Very unfavourable,30,No opinion,90,No opinion,90,No opinion,90,No opinion,90,D,27,D,34,D,30
Connecticut,candidates,2024-09-09 21:41:43,no,ccda91cec3cdf9831bd6caf5bb98109c4bc44c9cc3b1ac96d46a3eaef1733b48,2024-09-10,Connecticut's 1st,Connecticut,Northeast,0.85,20,1,10,1,20,0.85,20,1,20,R,20,R,5,R,10,R,20,R,10,0.85,25,0.85,20,1,20,0.85,20,1,20,R,20,R,15,R,10,R,30,R,30,1,10,1,10,R,5,R,10,1,10,R,10,2.highly unlikely,20,immigration,20,2.somewhat disagreeable,50,5.very conscientious,40,4.somewhat extraverted,40,4.somewhat high in neuroticism,50,2.somewhat closed to experience,50,2.not very happy,50,White,80,3.35-44,50,F,20,Has a College Degree,40,"5.[100000, max]",70,married,70,4.highly interested,10,2.some of the time trust other people,40,4.paying a lot of attention,10,7.strong R,10,5.very ideologically conservative,10,1.Strongly Disapproves,10,1.Very unfavourable,10,1.Very unfavourable,20,1.Very unfavourable,10,4.Very favourable,10,3.Somewhat favourable,60,3.Somewhat favourable,40,1.Very unfavourable,60,1.Very unfavourable,60,1.Very unfavourable,60,R,13,R,21,R,8.33333333333333
Connecticut,candidates,2024-09-10 19:57:28,no,cbcc0199827f08535d5012dedc07cf8c0b0b3a220c7ade96802d5ddcf158715a,2024-09-10,Connecticut 4th,Connecticut,Northeast,0.85,20,0.85,20,0.85,10,1,20,0.85,20,R,10,R,10,R,5,R,10,R,30,0.85,25,0.85,20,1,20,1,20,0.85,20,R,20,R,10,R,10,R,20,R,40,1,10,1,10,R,5,R,10,1,10,R,10,1.no chance,10,taxes and government spending,20,2.somewhat disagreeable,50,4.somewhat conscientious,70,4.somewhat extraverted,50,3.neither high nor low in neuroticism,70,2.somewhat closed to experience,50,3.rather happy,70,White,90,5.55-64,50,F,10,Has a College Degree,50,"4.[75000, 100000)",80,married,70,4.highly interested,10,1.never trust other people,30,4.paying a lot of attention,10,7.strong R,10,5.very ideologically conservative,10,1.Strongly Disapproves,10,1.Very unfavourable,10,No opinion,90,1.Very unfavourable,10,4.Very favourable,10,4.Very favourable,10,No opinion,90,No opinion,90,No opinion,90,No opinion,90,R,13,R,20,R,8.33333333333333
Connecticut,candidates,2024-09-11 10:41:58,no,49d632ed081b67bc01f0c2532b205de155aa82ad3a18f0ab031618d30a5367c8,2024-09-10,Connecticut 4th,Connecticut,Northeast,0.85,30,0.85,20,1,20,0.85,30,0.85,30,R,20,R,20,R,10,R,10,D,50,0.85,25,0.85,40,0.85,30,0.85,30,0.85,30,R,20,R,30,R,40,R,20,D,60,1,10,1,20,R,0,R,10,0.85,0,R,0,2.highly unlikely,10,national security,80,2.somewhat disagreeable,20,4.somewhat conscientious,40,4.somewhat extraverted,40,4.somewhat high in neuroticism,40,2.somewhat closed to experience,40,2.not very happy,100,White,100,3.35-44,70,F,20,Does not have a College Degree,100,"3.[50000, 75000)",100,single,100,4.highly interested,0,2.some of the time trust other people,50,4.paying a lot of attention,0,7.strong R,10,5.very ideologically conservative,10,1.Strongly Disapproves,10,1.Very unfavourable,0,No opinion,100,1.Very unfavourable,0,4.Very favourable,0,No opinion,100,No opinion,100,No opinion,100,No opinion,100,No opinion,100,R,22,R,34,R,3.33333333333333
Delaware,candidates,2024-09-07 20:04:20,no,1d4c0672fecabd59574764041ee2d81453a343cb839ae48d5bb2d5f604165f44,2024-09-09,Delaware at Large,Delaware,South,1,20,1,10,1,20,1,20,1,20,D,10,D,10,D,10,D,20,D,10,0.85,20,0.85,20,0.85,25,1,20,0.85,20,D,20,D,15,D,15,D,25,D,20,1,10,1,10,D,5,D,20,1,20,D,20,2.highly unlikely,20,civil rights and racism,30,2.somewhat disagreeable,50,4.somewhat conscientious,50,4.somewhat extraverted,50,4.somewhat high in neuroticism,50,5.very open to experience,50,2.not very happy,50,White,50,6.65+,10,M,10,Has a College Degree,40,"2.[25000, 50000)",70,married,40,4.highly interested,10,2.some of the time trust other people,50,4.paying a lot of attention,15,1.strong D,10,1.very ideologically liberal,10,4.Strongly Approves,20,4.Very favourable,20,No opinion,90,4.Very favourable,20,1.Very unfavourable,10,No opinion,90,No opinion,90,No opinion,90,No opinion,90,No opinion,90,D,12,D,19,D,15
District of Columbia,trends Lee Corso,2024-09-07 20:05:26,no,9187877845c9500293e8b6c1d02b73b76c188ce3a5bf5c1f3cef5b64e3ca3012,2024-09-08,District of Columbia at Large,District of Columbia,South,0.85,60,0.85,55,0.7,60,0.5,80,0.5,80,D,70,D,70,stay home,100,stay home,90,stay home,90,0.7,50,0.7,60,0.7,50,0.3,70,0.5,70,D,70,D,70,stay home,70,stay home,85,stay home,90,0.85,30,0.85,50,stay home,85,stay home,90,0.3,80,stay home,80,4.50-50,80,inflation and the cost of living,70,2.somewhat disagreeable,50,4.somewhat conscientious,40,4.somewhat extraverted,30,3.neither high nor low in neuroticism,50,4.somewhat open to experience,40,3.rather happy,50,Black,10,2.25-34,30,M,10,Does not have a College Degree,90,"3.[50000, 75000)",85,single,85,1.not interested at all,20,2.some of the time trust other people,60,1.not paying attention at all,20,4.ind,75,3.moderate in ideological orientation,80,,90,No opinion,90,No opinion,90,No opinion,90,No opinion,90,No opinion,90,No opinion,90,No opinion,90,No opinion,90,No opinion,90,stay home,84,stay home,77,stay home,85
District of Columbia,trends Melania Trump,2024-09-10 20:18:08,no,9ee47df5131f8132dad70c107a9f1d893cae301c28650f150ab50faa7538fd11,2024-09-11,District of Columbia at Large,District of Columbia,South,0.85,30,0.85,25,0.85,20,0.85,40,1,40,R,20,R,40,R,30,R,30,R,60,0.85,30,0.85,30,0.85,20,0.85,40,1,40,R,40,R,40,R,30,R,30,R,60,1,10,1,20,R,20,R,30,1,30,R,30,2.highly unlikely,30,national security,40,3.neither agreeable nor disagreeable,90,5.very conscientious,40,3.neither extraverted nor introverted,90,3.neither high nor low in neuroticism,90,3.neither open nor closed to experience,90,3.rather happy,90,White,10,5.55-64,20,M,0,Has a College Degree,20,"5.[100000, max]",30,married,80,4.highly interested,10,3.about half of the time trust other people,90,4.paying a lot of attention,10,7.strong R,30,5.very ideologically conservative,20,1.Strongly Disapproves,30,1.Very unfavourable,30,No opinion,90,1.Very unfavourable,30,4.Very favourable,30,No opinion,90,No opinion,90,No opinion,90,No opinion,90,No opinion,90,R,36,R,40,R,26.6666666666667
District of Columbia,trends Wayne,2024-09-09 21:47:19,no,76cfeaceb124d4d8a55f040cd564c9a82e8d12d124fc1e7805436cd0e7964916,2024-09-09,District of Columbia at Large,District of Columbia,South,0.7,60,0.85,40,0.85,30,0.85,30,0.3,30,D,50,D,50,D,35,D,30,stay home,90,0.7,50,0.7,50,0.7,60,0.85,30,0.3,30,D,60,D,60,D,70,D,30,stay home,90,0.7,45,0.7,40,D,60,D,50,0.85,40,D,40,2.highly unlikely,40,civil rights and racism,30,2.somewhat disagreeable,50,4.somewhat conscientious,40,4.somewhat extraverted,40,4.somewhat high in neuroticism,50,4.somewhat open to experience,40,2.not very happy,50,Black,20,3.35-44,40,M,20,Has a College Degree,40,"3.[50000, 75000)",80,single,70,4.highly interested,20,2.some of the time trust other people,40,4.paying a lot of attention,30,1.strong D,30,1.very ideologically liberal,30,3.Somewhat Approves,40,3.Somewhat favourable,40,No opinion,90,3.Somewhat favourable,40,1.Very unfavourable,30,No opinion,90,No opinion,90,No opinion,90,No opinion,90,No opinion,90,D,51,D,62,D,50
District of Columbia,candidates,2024-09-07 20:04:20,no,7274975fcdeadc81165272a4fed48a83334c20837f1b99ec293fc3b37473866b,2024-09-08,District of Columbia at Large,District of Columbia,South,0.85,30,0.85,30,0.85,20,0.85,30,0.85,30,D,25,D,20,D,30,D,40,D,50,0.85,30,0.85,30,0.85,20,0.85,30,0.7,30,D,40,D,40,D,25,D,40,D,50,0.85,15,1,10,D,20,D,30,1,40,D,40,2.highly unlikely,30,climate change and the environment,30,5.very agreeable,30,4.somewhat conscientious,40,4.somewhat extraverted,40,3.neither high nor low in neuroticism,70,5.very open to experience,30,3.rather happy,70,White,90,3.35-44,50,F,70,Has a College Degree,40,"3.[50000, 75000)",80,single,90,4.highly interested,10,4.most of the time trust other people,50,4.paying a lot of attention,20,1.strong D,30,1.very ideologically liberal,20,3.Somewhat Approves,40,No opinion,90,No opinion,90,3.Somewhat favourable,40,1.Very unfavourable,20,No opinion,90,No opinion,90,No opinion,90,No opinion,90,No opinion,90,D,33,D,39,D,30
District of Columbia,candidates,2024-09-07 20:04:20,no,daa65943fdb3660a02a097031a6b7f2b257227507e733ef7968d35497991cb83,2024-09-08,District of Columbia at Large,District of Columbia,South,0.85,20,0.85,20,0.85,20,1,20,0.85,20,D,25,D,30,D,30,D,20,D,40,0.85,30,0.85,30,0.85,25,0.85,30,0.85,30,D,25,D,25,D,35,D,20,D,40,0.85,20,1,10,D,30,D,30,1,20,D,20,2.highly unlikely,30,civil rights and racism,40,2.somewhat disagreeable,50,4.somewhat conscientious,50,4.somewhat extraverted,40,4.somewhat high in neuroticism,50,4.somewhat open to experience,50,2.not very happy,50,White,90,3.35-44,50,F,10,Has a College Degree,70,"3.[50000, 75000)",80,single,80,4.highly interested,10,2.some of the time trust other people,50,4.paying a lot of attention,10,1.strong D,20,1.very ideologically liberal,30,4.Strongly Approves,30,4.Very favourable,50,No opinion,90,4.Very favourable,30,1.Very unfavourable,10,1.Very unfavourable,10,No opinion,90,No opinion,90,No opinion,90,No opinion,90,D,29,D,29,D,26.6666666666667
District of Columbia,candidates,2024-09-07 20:04:20,no,8265241e6bb9bb75cbc07799c37022b75ff4c2f7bd3fa2f4db5b9ceb79f11aaf,2024-09-08,District of Columbia at Large,District of Columbia,South,0.85,30,0.85,25,0.85,20,1,30,1,30,D,20,D,30,D,30,D,40,D,30,0.85,30,0.7,40,0.85,20,1,50,1,50,D,40,D,50,D,30,D,40,D,40,0.85,30,0.85,20,D,40,D,30,1,40,D,40,2.highly unlikely,40,foreign policy,60,2.somewhat disagreeable,50,4.somewhat conscientious,50,4.somewhat extraverted,50,3.neither high nor low in neuroticism,100,4.somewhat open to experience,50,3.rather happy,100,White,100,3.35-44,50,M,20,Has a College Degree,20,"4.[75000, 100000)",100,single,100,4.highly interested,10,3.about half of the time trust other people,100,4.paying a lot of attention,10,1.strong D,30,2.somewhat ideologically liberal,40,3.Somewhat Approves,50,3.Somewhat favourable,60,No opinion,100,3.Somewhat favourable,50,1.Very unfavourable,20,2.Somewhat unfavourable,40,No opinion,100,No opinion,100,No opinion,100,No opinion,100,D,30,D,40,D,36.6666666666667
District of Columbia,candidates,2024-09-09 21:41:43,no,78f1686c8ac67b5abfce0c9e860b92ef1824fcbc498205a85a519405d125033c,2024-09-10,District of Columbia at Large,District of Columbia,South,1,20,0.85,20,1,10,1,30,0.85,30,D,25,D,30,D,20,D,30,D,40,0.85,30,0.85,25,0.85,30,1,30,0.85,30,D,40,D,30,D,20,D,30,D,50,0.85,20,1,20,D,40,D,30,1,30,D,30,2.highly unlikely,30,civil rights and racism,50,2.somewhat disagreeable,50,3.neither conscientious nor unconscientious,90,4.somewhat extraverted,40,4.somewhat high in neuroticism,50,4.somewhat open to experience,50,2.not very happy,50,White,90,4.45-54,50,M,10,Has a College Degree,10,"5.[100000, max]",50,single,90,4.highly interested,10,2.some of the time trust other people,50,4.paying a lot of attention,20,1.strong D,30,1.very ideologically liberal,30,4.Strongly Approves,30,3.Somewhat favourable,50,No opinion,90,4.Very favourable,30,1.Very unfavourable,10,1.Very unfavourable,50,1.Very unfavourable,10,No opinion,90,No opinion,90,No opinion,90,D,29,D,34,D,33.3333333333333
District of Columbia,candidates,2024-09-09 21:41:43,no,24938f026607ee13980f229c5c1fb89dc2eb43c6ccea337c65bf409da9a8c309,2024-09-09,District of Columbia at Large,District of Columbia,South,0.85,30,0.85,20,1,20,1,30,1,30,D,40,D,30,D,40,D,30,D,20,0.85,30,0.85,30,0.85,20,1,30,1,30,D,40,D,40,D,30,D,30,D,20,0.85,20,1,20,D,30,D,30,0.85,30,D,30,2.highly unlikely,30,taxes and government spending,20,5.very agreeable,40,5.very conscientious,30,4.somewhat extraverted,40,3.neither high nor low in neuroticism,80,5.very open to experience,30,3.rather happy,80,White,90,3.35-44,40,M,10,Has a College Degree,10,"5.[100000, max]",50,single,90,4.highly interested,10,3.about half of the time trust other people,80,4.paying a lot of attention,20,1.strong D,20,1.very ideologically liberal,20,3.Somewhat Approves,40,3.Somewhat favourable,40,No opinion,90,3.Somewhat favourable,40,1.Very unfavourable,20,No opinion,90,No opinion,90,No opinion,90,No opinion,90,No opinion,90,D,32,D,32,D,30
District of Columbia,candidates,2024-09-09 21:41:43,no,0330c4958c19f0cbcbedf67cb8f7d59a3f327aac90bc1df70fb3f1303014cef7,2024-09-10,District of Columbia at Large,District of Columbia,South,0.7,30,0.85,25,0.85,30,0.85,30,1,30,R,40,R,45,R,40,R,40,R,20,0.85,30,0.85,35,0.85,40,0.85,30,1,30,R,50,R,50,R,60,R,50,R,30,0.85,30,1,20,R,40,R,35,0.85,40,R,40,2.highly unlikely,30,national security,50,2.somewhat disagreeable,50,3.neither conscientious nor unconscientious,80,4.somewhat extraverted,40,3.neither high nor low in neuroticism,80,3.neither open nor closed to experience,80,3.rather happy,80,White,90,3.35-44,40,F,20,Has a College Degree,20,"3.[50000, 75000)",90,married,30,4.highly interested,20,3.about half of the time trust other people,80,4.paying a lot of attention,20,7.strong R,30,5.very ideologically conservative,30,1.Strongly Disapproves,20,1.Very unfavourable,20,No opinion,90,1.Very unfavourable,20,4.Very favourable,30,No opinion,90,No opinion,90,No opinion,90,No opinion,90,No opinion,90,R,37,R,48,R,38.3333333333333
District of Columbia,candidates,2024-09-10 19:57:28,no,62f7a1ee1d271a4fa0de8dc4877427d77fbff49f2fe727ce46fb249e57261fff,2024-09-10,District of Columbia at Large,District of Columbia,South,0.85,40,0.85,20,0.85,30,1,30,1,30,D,30,D,30,D,50,D,35,D,41,0.85,30,0.85,30,0.85,30,1,30,1,30,D,40,D,40,D,50,D,45,D,41,0.85,30,1,10,D,50,D,20,1,45,D,45,2.highly unlikely,40,healthcare,20,4.somewhat agreeable,50,5.very conscientious,35,4.somewhat extraverted,50,4.somewhat high in neuroticism,55,5.very open to experience,30,3.rather happy,60,White,90,5.55-64,50,F,0,Has a College Degree,30,"5.[100000, max]",40,single,85,4.highly interested,20,3.about half of the time trust other people,60,4.paying a lot of attention,20,1.strong D,40,2.somewhat ideologically liberal,40,3.Somewhat Approves,45,3.Somewhat favourable,50,No opinion,90,3.Somewhat favourable,45,1.Very unfavourable,40,1.Very unfavourable,30,No opinion,85,No opinion,90,No opinion,90,No opinion,90,D,37.2,D,43.2,D,38.3333333333333
District of Columbia,candidates,2024-09-11 21:41:44,no,ab895984731889bf9d1762eb24f2eeec6c5e14a5c260b764e510db0b19527b3b,2024-09-12,District of Columbia at Large,District of Columbia,South,1,20,0.85,20,1,10,1,10,1,10,D,30,D,30,D,20,D,20,D,40,0.85,30,0.85,20,1,20,1,20,1,20,D,40,D,30,D,30,D,20,D,40,1,20,1,10,D,30,D,20,1,20,D,20,1.no chance,20,foreign policy,20,2.somewhat disagreeable,60,5.very conscientious,40,4.somewhat extraverted,60,3.neither high nor low in neuroticism,100,5.very open to experience,40,3.rather happy,100,White,90,6.65+,30,F,10,Has a College Degree,10,"5.[100000, max]",50,married,100,4.highly interested,10,2.some of the time trust other people,100,4.paying a lot of attention,10,1.strong D,20,1.very ideologically liberal,20,4.Strongly Approves,30,4.Very favourable,30,3.Somewhat favourable,50,4.Very favourable,30,1.Very unfavourable,10,1.Very unfavourable,40,2.Somewhat unfavourable,50,No opinion,100,3.Somewhat favourable,50,3.Somewhat favourable,50,D,28,D,32,D,23.3333333333333
