state_simple,pool,pool.date,test,gpt_id,date,geo3,state_electoral.college,region,turnout2020.bgres,speculation...turnout2020.bgres,turnout2020.bgnores,speculation...turnout2020.bgnores,turnout2020.ind,speculation...turnout2020.ind,turnout2020.demo,speculation...turnout2020.demo,turnout2020.quota,speculation...turnout2020.quota,vote2020.bgres,speculation...vote2020.bgres,vote2020.bgnores,speculation...vote2020.bgnores,vote2020.ind,speculation...vote2020.ind,vote2020.demo,speculation...vote2020.demo,vote2020.quota,speculation...vote2020.quota,turnout2022.bgres,speculation...turnout2022.bgres,turnout2022.bgnores,speculation...turnout2022.bgnores,turnout2022.ind,speculation...turnout2022.ind,turnout2022.demo,speculation...turnout2022.demo,turnout2022.quota,speculation...turnout2022.quota,vote2022.bgres,speculation...vote2022.bgres,vote2022.bgnores,speculation...vote2022.bgnores,vote2022.ind,speculation...vote2022.ind,vote2022.demo,speculation...vote2022.demo,vote2022.quota,speculation...vote2022.quota,turnout2024.bgnores,speculation...turnout2024.bgnores,turnout2024.ind,speculation...turnout2024.ind,vote2024.bgnores,speculation...vote2024.bgnores,vote2024.ind,speculation...vote2024.ind,turnout2024.demo,speculation...turnout2024.demo,vote2024.demo,speculation...vote2024.demo,change_mind.2024.demo,speculation...change_mind.2024.demo,moi,speculation...moi,psych.agreeable,speculation...psych.agreeable,psych.conscientious,speculation...psych.conscientious,psych.extraverted,speculation...psych.extraverted,psych.neurotic,speculation...psych.neurotic,psych.open,speculation...psych.open,psych.happy,speculation...psych.happy,ethnicity,speculation...ethnicity,age_bins,speculation...age_bins,gender,speculation...gender,college_grad,speculation...college_grad,hh_income,speculation...hh_income,marital_status,speculation...marital_status,pol_interest,speculation...pol_interest,trust,speculation...trust,attention,speculation...attention,partisanship,speculation...partisanship,ideology,speculation...ideology,job_approval.Biden,speculation...job_approval.Biden,fav_harris,speculation...fav_harris,fav_walz,speculation...fav_walz,fav_biden,speculation...fav_biden,fav_trump,speculation...fav_trump,fav_jdvance,speculation...fav_jdvance,fav_kennedy,speculation...fav_kennedy,fav_oliver,speculation...fav_oliver,fav_stein,speculation...fav_stein,fav_west,speculation...fav_west,vote2020,speculation...vote2020,vote2022,speculation...vote2022,vote2024,speculation...vote2024
Florida,candidates,2024-10-06 07:23:58,no,aeb7df1bdcac484d606c2a90e638273cd604a2d6cb847fd1b230ad28adbdf17c,2024-10-06,Florida 26th,Florida,South,0.85,20,0.85,30,0.85,20,0.85,30,0.85,30,R,30,R,35,R,30,R,25,R,20,0.85,40,0.85,40,0.85,40,0.85,40,0.85,40,R,30,R,50,R,50,R,30,R,40,1,20,1,20,R,10,R,30,0.85,20,R,20,1.no chance,20,national security,50,4.somewhat agreeable,50,5.very conscientious,40,4.somewhat extraverted,40,2.somewhat low in neuroticism,60,4.somewhat open to experience,60,3.rather happy,60,White,90,4.45-54,50,F,10,Has a College Degree,40,"3.[50000, 75000)",90,single,90,4.highly interested,20,3.about half of the time trust other people,90,4.paying a lot of attention,30,7.strong R,30,5.very ideologically conservative,30,1.Strongly Disapproves,30,1.Very unfavourable,30,No opinion,100,1.Very unfavourable,30,4.Very favourable,20,No opinion,100,No opinion,100,No opinion,100,No opinion,100,No opinion,100,R,28,R,40,R,20
Florida,candidates,2024-10-06 07:23:58,no,973e51eeeec1ceec0b5f1f578b9999a7675ad58658121fc80b9fa4551776c78c,2024-10-06,Florida 3rd,Florida,South,0.85,30,0.85,20,0.85,20,1,30,0.85,30,R,25,R,30,R,20,R,20,R,50,0.85,30,0.85,30,0.85,20,1,30,0.85,30,R,20,R,20,R,30,R,20,R,60,1,10,1,15,R,20,R,20,1,20,R,20,2.highly unlikely,30,immigration,50,2.somewhat disagreeable,40,4.somewhat conscientious,50,4.somewhat extraverted,40,4.somewhat high in neuroticism,40,2.somewhat closed to experience,40,2.not very happy,40,White,90,5.55-64,40,M,10,Has a College Degree,50,"5.[100000, max]",60,married,80,4.highly interested,10,1.never trust other people,40,4.paying a lot of attention,10,7.strong R,20,5.very ideologically conservative,10,1.Strongly Disapproves,10,1.Very unfavourable,10,No opinion,90,1.Very unfavourable,10,4.Very favourable,10,No opinion,90,No opinion,90,No opinion,90,No opinion,90,No opinion,90,R,29,R,30,R,20
Florida,candidates,2024-10-06 07:23:58,no,81052eb0bfe96c3c80caa5289503fe31079b034181c1978590f59f7f29a1679a,2024-10-07,Florida 1st,Florida,South,0.85,20,0.85,35,0.85,30,0.85,30,0.85,30,R,30,R,45,R,40,R,20,R,40,0.85,35,0.85,35,0.85,20,0.85,30,0.85,30,R,40,R,30,R,30,R,20,R,50,0.85,20,1,10,R,30,R,20,0.85,20,R,20,1.no chance,20,national security,40,2.somewhat disagreeable,40,4.somewhat conscientious,30,4.somewhat extraverted,30,4.somewhat high in neuroticism,40,4.somewhat open to experience,40,2.not very happy,50,White,100,4.45-54,50,M,10,Has a College Degree,50,"5.[100000, max]",30,married,80,4.highly interested,10,2.some of the time trust other people,40,4.paying a lot of attention,20,7.strong R,20,5.very ideologically conservative,10,1.Strongly Disapproves,10,1.Very unfavourable,10,No opinion,100,1.Very unfavourable,10,4.Very favourable,10,No opinion,100,No opinion,100,No opinion,100,No opinion,100,No opinion,100,R,35,R,34,R,23.3333333333333
Florida,candidates,2024-10-06 07:23:58,no,616bfb51c98278da6b1a77c45d4cb7716d97045b9cd0b0ae33831934d3c8b4e7,2024-10-05,Florida 22nd,Florida,South,1,20,0.85,20,0.85,20,1,10,1,10,R,25,R,20,R,20,R,20,R,20,0.85,30,0.85,20,0.85,20,1,10,1,10,R,20,R,20,R,20,R,30,R,20,1,10,1,10,R,15,R,20,1,10,R,10,2.highly unlikely,20,national security,30,1.very disagreeable,20,4.somewhat conscientious,50,4.somewhat extraverted,40,4.somewhat high in neuroticism,40,4.somewhat open to experience,40,3.rather happy,30,White,100,4.45-54,40,M,0,Has a College Degree,60,"4.[75000, 100000)",50,married,0,4.highly interested,10,2.some of the time trust other people,30,4.paying a lot of attention,20,7.strong R,10,5.very ideologically conservative,10,1.Strongly Disapproves,10,1.Very unfavourable,10,No opinion,100,1.Very unfavourable,10,4.Very favourable,10,4.Very favourable,40,No opinion,100,No opinion,100,No opinion,100,No opinion,100,R,21,R,22,R,15
Florida,candidates,2024-10-06 07:23:58,no,60a427f2da3a009024702d2276398bad101ed14e88573a6ca03d6ade6d3bbfa1,2024-10-07,Florida 21st,Florida,South,0.85,30,1,20,1,20,1,20,1,20,R,20,R,10,R,10,R,20,R,20,0.85,20,0.85,20,0.85,20,1,20,1,20,R,10,R,10,R,10,R,30,R,30,1,10,1,10,R,20,R,15,1,20,R,20,1.no chance,40,immigration,30,1.very disagreeable,30,5.very conscientious,40,4.somewhat extraverted,40,4.somewhat high in neuroticism,50,2.somewhat closed to experience,50,2.not very happy,40,White,90,4.45-54,40,M,20,Does not have a College Degree,70,"3.[50000, 75000)",70,single,85,4.highly interested,20,2.some of the time trust other people,40,4.paying a lot of attention,20,7.strong R,20,5.very ideologically conservative,20,1.Strongly Disapproves,20,1.Very unfavourable,20,1.Very unfavourable,40,1.Very unfavourable,20,4.Very favourable,20,4.Very favourable,40,No opinion,90,No opinion,90,No opinion,90,No opinion,90,R,16,R,18,R,18.3333333333333
Florida,candidates,2024-10-06 07:23:58,no,a30a178da957708c0e561200f7f44950ecb86ada2c60aba6fec9da4446e21161,2024-10-06,Florida 16th,Florida,South,0.85,25,0.85,20,1,30,0.85,25,0.85,25,D,30,D,10,D,20,D,20,D,40,0.85,20,0.85,20,0.85,35,0.85,30,0.85,30,D,30,D,20,D,25,D,25,D,40,1,20,1,10,D,10,D,10,0.85,10,D,10,1.no chance,30,civil rights and racism,35,2.somewhat disagreeable,40,4.somewhat conscientious,50,5.very extraverted,40,4.somewhat high in neuroticism,50,4.somewhat open to experience,40,2.not very happy,60,White,95,5.55-64,70,F,60,Does not have a College Degree,75,"2.[25000, 50000)",90,single,85,4.highly interested,10,2.some of the time trust other people,35,4.paying a lot of attention,15,1.strong D,20,2.somewhat ideologically liberal,30,4.Strongly Approves,20,4.Very favourable,10,No opinion,85,4.Very favourable,20,1.Very unfavourable,10,No opinion,85,No opinion,85,No opinion,85,No opinion,85,No opinion,85,D,24,D,28,D,10
Florida,candidates,2024-10-06 07:23:58,no,6230fbb4a22ea00a4dda69e9d3fea1cdfdb0a5b5deefe981ac8f6c0b2f0b15fb,2024-10-06,Florida 22nd,Florida,South,0.85,30,0.85,20,1,15,1,30,0.85,30,D,40,D,30,D,30,D,30,D,50,0.85,20,0.85,20,0.85,30,1,30,0.85,30,D,20,D,30,D,20,D,30,D,60,0.85,20,1,10,D,20,D,20,1,20,D,20,1.no chance,30,civil rights and racism,20,2.somewhat disagreeable,40,5.very conscientious,30,5.very extraverted,20,4.somewhat high in neuroticism,40,5.very open to experience,30,3.rather happy,40,Black,30,5.55-64,30,M,10,Has a College Degree,10,"5.[100000, max]",50,married,20,4.highly interested,10,2.some of the time trust other people,40,4.paying a lot of attention,10,1.strong D,20,2.somewhat ideologically liberal,30,3.Somewhat Approves,30,4.Very favourable,20,3.Somewhat favourable,50,3.Somewhat favourable,30,1.Very unfavourable,10,1.Very unfavourable,50,3.Somewhat favourable,50,1.Very unfavourable,50,3.Somewhat favourable,50,3.Somewhat favourable,50,D,36,D,32,D,20
Florida,candidates,2024-10-06 07:23:58,no,276625ddbc73b62ee2451e738fcc1efcbea9172f43e26ad62aae7d96b05da55a,2024-10-06,Florida 9th,Florida,South,0.85,20,0.85,20,0.85,20,1,20,0.7,20,D,30,D,20,D,20,D,30,D,50,0.7,60,0.85,20,0.85,30,1,30,0.7,30,D,30,D,20,D,40,D,30,D,50,1,15,1,20,D,20,D,10,1,20,D,20,2.highly unlikely,30,civil rights and racism,80,3.neither agreeable nor disagreeable,90,5.very conscientious,50,4.somewhat extraverted,50,3.neither high nor low in neuroticism,90,5.very open to experience,50,3.rather happy,90,White,90,4.45-54,50,M,10,Has a College Degree,30,"5.[100000, max]",50,single,90,4.highly interested,20,3.about half of the time trust other people,90,4.paying a lot of attention,20,1.strong D,20,2.somewhat ideologically liberal,30,4.Strongly Approves,30,4.Very favourable,10,No opinion,90,4.Very favourable,30,1.Very unfavourable,20,1.Very unfavourable,40,No opinion,90,No opinion,90,No opinion,90,No opinion,90,D,30,D,34,D,16.6666666666667
Florida,candidates,2024-10-06 07:23:58,no,d83897bf9928d0f159bf818ba6aff1b7aff2d0d232d4eeb6b26443266428aee3,2024-10-06,Florida 19th,Florida,South,0.85,20,0.85,20,1,20,0.85,30,1,30,R,10,R,10,R,10,R,20,R,30,0.85,20,0.85,25,0.85,20,0.85,30,1,30,R,10,R,30,R,20,R,30,R,30,1,10,1,10,R,5,R,15,0.85,20,R,20,2.highly unlikely,20,immigration,30,2.somewhat disagreeable,40,4.somewhat conscientious,50,4.somewhat extraverted,50,4.somewhat high in neuroticism,40,2.somewhat closed to experience,40,2.not very happy,50,White,20,6.65+,10,F,10,Does not have a College Degree,60,"2.[25000, 50000)",80,married,70,4.highly interested,15,1.never trust other people,40,4.paying a lot of attention,20,7.strong R,20,5.very ideologically conservative,20,1.Strongly Disapproves,10,1.Very unfavourable,10,1.Very unfavourable,70,1.Very unfavourable,10,4.Very favourable,10,3.Somewhat favourable,70,3.Somewhat favourable,30,1.Very unfavourable,70,1.Very unfavourable,70,1.Very unfavourable,70,R,16,R,24,R,13.3333333333333
Florida,candidates,2024-10-06 07:23:58,no,5732e75e76d0bf05ac067d99180a0f16d865384fd8d8b2aa7e54d17114a36853,2024-10-06,Florida 6th,Florida,South,0.85,35,0.7,40,0.7,60,0.85,30,0.7,30,R,55,R,50,R,70,R,45,R,55,0.5,60,0.7,40,0.7,50,0.7,40,0.7,40,stay home,70,R,50,R,60,R,40,R,55,0.7,40,0.7,40,R,50,K,60,0.85,40,R,40,2.highly unlikely,35,immigration,45,2.somewhat disagreeable,50,3.neither conscientious nor unconscientious,80,4.somewhat extraverted,50,4.somewhat high in neuroticism,50,4.somewhat open to experience,40,2.not very happy,70,White,90,2.25-34,40,M,10,Does not have a College Degree,70,"1.[min, 25000)",80,single,70,4.highly interested,20,2.some of the time trust other people,50,4.paying a lot of attention,25,7.strong R,40,4.somewhat ideologically conservative,35,1.Strongly Disapproves,30,1.Very unfavourable,20,No opinion,80,1.Very unfavourable,35,3.Somewhat favourable,40,No opinion,80,No opinion,80,No opinion,80,No opinion,80,No opinion,80,R,55,R,55,R,50
Florida,candidates,2024-10-06 07:23:58,no,3fa08d0b4ee76858d8acc8c3ece7bc55ea55b6ae0970702703638e17c5abd1c4,2024-10-06,Florida 19th,Florida,South,1,20,0.85,20,0.85,20,1,20,1,20,R,10,R,10,R,10,R,20,R,30,0.85,25,0.85,20,0.85,20,1,20,1,20,R,15,R,10,R,20,R,30,R,30,1,10,1,10,R,0,R,5,0.85,20,R,20,2.highly unlikely,20,immigration,40,2.somewhat disagreeable,30,4.somewhat conscientious,50,4.somewhat extraverted,50,4.somewhat high in neuroticism,40,2.somewhat closed to experience,50,2.not very happy,50,White,80,5.55-64,20,M,0,Does not have a College Degree,60,"4.[75000, 100000)",70,married,0,4.highly interested,10,1.never trust other people,30,4.paying a lot of attention,10,7.strong R,10,5.very ideologically conservative,10,1.Strongly Disapproves,10,1.Very unfavourable,20,No opinion,80,1.Very unfavourable,10,4.Very favourable,10,No opinion,80,No opinion,80,No opinion,80,No opinion,80,No opinion,80,R,16,R,21,R,8.33333333333333
Florida,candidates,2024-10-07 12:29:31,no,9196b4bdffc29a47fa6042d8fcffd5ea6e9501a25cfdd85cc1eb5cf08358397b,2024-10-06,Florida 27th,Florida,South,0.85,25,0.85,25,1,10,1,20,0.85,20,D,30,D,30,D,20,D,20,D,30,0.85,20,0.85,25,0.85,25,1,30,0.85,30,D,30,D,30,D,20,D,30,D,30,0.85,20,1,10,D,30,D,30,1,20,D,20,2.highly unlikely,30,climate change and the environment,20,4.somewhat agreeable,30,4.somewhat conscientious,30,5.very extraverted,30,2.somewhat low in neuroticism,40,5.very open to experience,30,3.rather happy,30,White,30,5.55-64,40,F,10,Has a College Degree,30,"3.[50000, 75000)",90,single,90,4.highly interested,10,4.most of the time trust other people,30,4.paying a lot of attention,10,1.strong D,20,1.very ideologically liberal,20,4.Strongly Approves,30,4.Very favourable,30,No opinion,90,4.Very favourable,30,1.Very unfavourable,10,No opinion,90,No opinion,90,No opinion,90,No opinion,90,No opinion,90,D,26,D,28,D,26.6666666666667
Florida,candidates,2024-10-07 12:29:31,no,8d3f72318aed731ffe7a24b97f3c814d96c58720cc2033c32821588f99f95d49,2024-10-07,Florida 27th,Florida,South,1,10,1,20,1,15,1,20,1,20,R,5,R,10,R,20,R,10,R,10,0.85,20,0.85,30,0.85,20,1,20,1,20,R,20,R,25,R,10,R,20,R,30,1,10,1,10,R,0,R,10,1,10,R,10,1.no chance,20,national security,40,2.somewhat disagreeable,40,5.very conscientious,30,5.very extraverted,30,2.somewhat low in neuroticism,40,2.somewhat closed to experience,50,3.rather happy,60,White,50,5.55-64,40,M,10,Has a College Degree,40,"5.[100000, max]",30,married,60,4.highly interested,10,1.never trust other people,30,4.paying a lot of attention,20,7.strong R,10,5.very ideologically conservative,10,1.Strongly Disapproves,10,1.Very unfavourable,10,1.Very unfavourable,20,1.Very unfavourable,10,4.Very favourable,10,No opinion,80,No opinion,80,No opinion,80,No opinion,80,No opinion,80,R,11,R,21,R,6.66666666666667
Florida,candidates,2024-10-07 12:29:31,no,e52b6c9f69ef24837daa73d4b8d639ef1cae1373dfbd816551217be3669c1b59,2024-10-07,Florida 4th,Florida,South,1,20,0.85,20,0.85,20,0.85,30,1,30,R,10,R,10,R,10,R,10,R,10,0.85,30,0.85,20,0.85,20,0.85,30,0.85,30,R,20,R,10,R,10,R,20,R,20,1,10,1,0,R,0,R,0,1,10,R,10,2.highly unlikely,30,national security,50,4.somewhat agreeable,40,4.somewhat conscientious,40,4.somewhat extraverted,40,4.somewhat high in neuroticism,50,4.somewhat open to experience,40,3.rather happy,50,White,40,4.45-54,40,F,10,Does not have a College Degree,70,"3.[50000, 75000)",60,married,0,4.highly interested,20,2.some of the time trust other people,50,4.paying a lot of attention,20,7.strong R,10,5.very ideologically conservative,20,1.Strongly Disapproves,10,1.Very unfavourable,20,2.Somewhat unfavourable,70,1.Very unfavourable,10,4.Very favourable,10,3.Somewhat favourable,70,2.Somewhat unfavourable,70,2.Somewhat unfavourable,70,2.Somewhat unfavourable,70,2.Somewhat unfavourable,70,R,10,R,16,R,3.33333333333333
Florida,candidates,2024-10-07 12:29:31,no,8c56521cdb155b13ef0c26f634eb3542e88b776b8ae6ff1b6c70b95e4144fced,2024-10-07,Florida 1st,Florida,South,0.85,30,0.85,30,0.85,30,0.85,20,0.85,20,R,25,R,20,R,20,R,20,R,20,0.7,40,0.85,40,0.85,30,0.85,25,0.85,25,R,30,R,30,R,25,R,25,R,40,0.85,20,0.85,20,R,30,R,30,0.85,20,R,20,2.highly unlikely,30,national security,30,2.somewhat disagreeable,35,4.somewhat conscientious,50,4.somewhat extraverted,40,4.somewhat high in neuroticism,40,2.somewhat closed to experience,40,3.rather happy,70,White,85,2.25-34,30,M,5,Has a College Degree,50,"5.[100000, max]",30,single,80,4.highly interested,10,1.never trust other people,25,4.paying a lot of attention,10,7.strong R,10,5.very ideologically conservative,15,1.Strongly Disapproves,10,1.Very unfavourable,10,1.Very unfavourable,60,1.Very unfavourable,10,4.Very favourable,10,3.Somewhat favourable,60,2.Somewhat unfavourable,60,No opinion,80,1.Very unfavourable,60,1.Very unfavourable,60,R,21,R,30,R,26.6666666666667
Florida,candidates,2024-10-07 12:29:31,no,1f2296673de2ceff1955891ec38284ee3053a12e32c4f1f52a7c64a77149916c,2024-10-07,Florida 1st,Florida,South,0.85,20,0.85,20,0.85,25,0.85,30,0.85,30,R,10,R,10,R,15,R,20,R,20,0.85,25,0.85,20,0.85,20,0.85,30,0.85,30,R,20,R,10,R,10,R,20,R,30,1,10,1,10,R,20,R,15,0.85,20,R,20,2.highly unlikely,30,national security,40,2.somewhat disagreeable,40,5.very conscientious,50,4.somewhat extraverted,30,3.neither high nor low in neuroticism,70,2.somewhat closed to experience,50,2.not very happy,70,White,80,6.65+,20,F,10,Has a College Degree,40,"4.[75000, 100000)",50,married,70,4.highly interested,10,2.some of the time trust other people,30,4.paying a lot of attention,10,7.strong R,20,5.very ideologically conservative,10,1.Strongly Disapproves,10,1.Very unfavourable,10,1.Very unfavourable,40,1.Very unfavourable,10,4.Very favourable,10,4.Very favourable,50,No opinion,80,No opinion,80,1.Very unfavourable,40,No opinion,80,R,15,R,18,R,18.3333333333333
Florida,candidates,2024-10-07 12:29:31,no,343717929414482d34b1afb772461c35713866b918a90d173ffb6658836b533e,2024-10-08,Florida 3rd,Florida,South,0.85,20,1,20,1,20,1,20,1,20,R,10,R,0,R,10,R,10,R,20,0.85,25,0.85,20,1,10,1,30,1,30,R,20,R,20,R,10,R,20,R,20,1,10,1,10,R,5,R,0,1,10,R,10,1.no chance,20,national security,50,3.neither agreeable nor disagreeable,50,5.very conscientious,40,4.somewhat extraverted,40,4.somewhat high in neuroticism,40,1.very closed to experience,30,2.not very happy,70,White,60,6.65+,0,F,10,Does not have a College Degree,60,"2.[25000, 50000)",70,divorced,80,4.highly interested,10,2.some of the time trust other people,30,4.paying a lot of attention,10,7.strong R,10,5.very ideologically conservative,10,1.Strongly Disapproves,10,1.Very unfavourable,20,No opinion,90,1.Very unfavourable,10,4.Very favourable,10,4.Very favourable,10,No opinion,90,No opinion,90,No opinion,90,No opinion,90,R,10,R,18,R,5
Florida,candidates,2024-10-07 12:29:31,no,37cfcd338d8d8601259cb7f6c1d2f3b2fe4914686066622bea05a8f53b444246,2024-10-07,Florida 27th,Florida,South,0.85,30,0.85,20,0.85,20,1,20,1,20,R,20,R,30,R,30,R,20,R,20,0.7,40,0.85,25,0.85,30,1,30,1,30,R,30,R,30,R,30,R,20,R,20,1,10,1,20,R,20,R,20,0.85,10,R,10,1.no chance,20,national security,30,2.somewhat disagreeable,40,5.very conscientious,20,4.somewhat extraverted,30,4.somewhat high in neuroticism,40,1.very closed to experience,40,2.not very happy,40,White,70,3.35-44,50,F,10,Has a College Degree,30,"4.[75000, 100000)",80,single,90,4.highly interested,10,1.never trust other people,30,4.paying a lot of attention,15,7.strong R,10,5.very ideologically conservative,10,1.Strongly Disapproves,10,1.Very unfavourable,10,No opinion,90,1.Very unfavourable,10,4.Very favourable,10,No opinion,90,No opinion,90,No opinion,90,No opinion,90,No opinion,90,R,24,R,26,R,16.6666666666667
Florida,candidates,2024-10-07 12:29:31,no,dd0209f26b0c0f661d12889d0da6cd63bc4dff5b9b456ad6ca6b8c1f88ef84b3,2024-10-06,Florida 26th,Florida,South,0,20,0,20,0,20,1,40,0,40,stay home,20,stay home,20,stay home,30,R,50,R,60,0,20,0,10,0,0,1,40,0.7,40,stay home,30,stay home,20,stay home,0,R,50,R,40,0,10,0,0,stay home,20,stay home,0,1,30,R,30,1.no chance,30,immigration,40,1.very disagreeable,50,3.neither conscientious nor unconscientious,80,4.somewhat extraverted,60,4.somewhat high in neuroticism,50,2.somewhat closed to experience,50,2.not very happy,50,White,30,2.25-34,70,F,10,Does not have a College Degree,70,"5.[100000, max]",90,married,50,4.highly interested,10,1.never trust other people,30,4.paying a lot of attention,20,7.strong R,50,5.very ideologically conservative,20,1.Strongly Disapproves,20,1.Very unfavourable,20,1.Very unfavourable,70,1.Very unfavourable,20,4.Very favourable,30,3.Somewhat favourable,70,No opinion,80,1.Very unfavourable,70,1.Very unfavourable,70,1.Very unfavourable,70,stay home,36,stay home,28,stay home,16.6666666666667
Florida,candidates,2024-10-07 12:29:31,no,79e5524cdc55a8f38ffd9924202165c2926f966d198a624bb51bf89165a54c8b,2024-10-07,Florida 7th,Florida,South,0.85,20,0.85,30,0.85,20,1,20,1,20,D,20,D,20,D,30,D,20,D,40,0.85,20,0.85,20,0.85,20,1,20,1,20,D,20,D,30,D,30,D,20,D,40,0.85,20,1,10,D,25,D,20,1,20,D,20,1.no chance,20,inflation and the cost of living,30,2.somewhat disagreeable,40,5.very conscientious,30,4.somewhat extraverted,50,3.neither high nor low in neuroticism,80,5.very open to experience,30,3.rather happy,80,White,40,5.55-64,40,M,10,Has a College Degree,10,"5.[100000, max]",30,married,80,4.highly interested,10,1.never trust other people,50,4.paying a lot of attention,10,1.strong D,20,1.very ideologically liberal,20,4.Strongly Approves,20,4.Very favourable,20,No opinion,80,4.Very favourable,20,1.Very unfavourable,10,No opinion,80,No opinion,80,No opinion,80,No opinion,80,No opinion,80,D,26,D,28,D,21.6666666666667
Florida,candidates,2024-10-07 12:29:31,no,c7d5bc83cc9e1691b3b49d9553a8b9a21c36d54b289cfa34cd79a0ce58f424f0,2024-10-07,Florida 15th,Florida,South,0.85,20,1,20,1,10,1,20,0.85,20,D,30,D,30,D,20,D,50,D,70,1,10,1,10,1,20,0.85,30,0.85,30,stay home,90,R,40,R,50,D,40,D,60,0.85,20,1,20,D,30,D,40,1,40,D,40,1.no chance,30,national security,50,5.very agreeable,40,5.very conscientious,40,5.very extraverted,30,2.somewhat low in neuroticism,50,4.somewhat open to experience,40,3.rather happy,50,Hispanic,20,5.55-64,30,M,10,Has a College Degree,40,"4.[75000, 100000)",70,married,60,4.highly interested,20,4.most of the time trust other people,30,4.paying a lot of attention,20,1.strong D,30,2.somewhat ideologically liberal,40,4.Strongly Approves,40,4.Very favourable,40,No opinion,80,4.Very favourable,40,1.Very unfavourable,20,1.Very unfavourable,20,No opinion,80,No opinion,80,No opinion,80,No opinion,80,D,40,R,56,D,36.6666666666667
Florida,candidates,2024-10-07 12:29:31,no,ed79f2797ebebd22b1150d4efca00dd9bd2274a15d528d91f43ecf50eae3daac,2024-10-08,Florida 16th,Florida,South,0.85,25,0.85,20,0.85,20,0.85,20,1,20,R,20,R,30,R,40,R,30,R,60,0.85,30,0.85,25,0.85,30,0.85,20,1,20,R,40,R,35,R,40,R,30,R,60,1,20,1,10,R,10,R,20,0.85,20,R,20,2.highly unlikely,20,immigration,30,2.somewhat disagreeable,60,4.somewhat conscientious,50,4.somewhat extraverted,40,4.somewhat high in neuroticism,50,2.somewhat closed to experience,50,2.not very happy,70,White,100,6.65+,0,F,0,Does not have a College Degree,100,"4.[75000, 100000)",60,single,80,4.highly interested,10,2.some of the time trust other people,60,4.paying a lot of attention,10,5.ind - lean R,20,5.very ideologically conservative,20,1.Strongly Disapproves,10,1.Very unfavourable,10,No opinion,80,1.Very unfavourable,10,4.Very favourable,10,No opinion,80,No opinion,80,No opinion,80,No opinion,80,No opinion,80,R,36,R,41,R,16.6666666666667
Florida,candidates,2024-10-07 12:29:31,no,38a0ca594f50348f68ac3a1f2c7b9ae149c17ed89acc145c60cc9e1aa37203c7,2024-10-07,Florida 27th,Florida,South,0.85,30,0.85,30,0.85,20,0.85,20,0.7,20,D,20,D,40,D,30,D,25,R,40,0.85,30,0.5,50,0.85,30,0.85,20,0.7,20,D,40,stay home,70,D,40,D,30,R,50,0.85,20,1,10,D,30,D,35,1,40,D,40,2.highly unlikely,30,taxes and government spending,30,2.somewhat disagreeable,50,3.neither conscientious nor unconscientious,80,4.somewhat extraverted,50,4.somewhat high in neuroticism,50,4.somewhat open to experience,50,2.not very happy,40,White,80,6.65+,20,M,10,Does not have a College Degree,85,"2.[25000, 50000)",90,single,90,4.highly interested,10,1.never trust other people,40,4.paying a lot of attention,10,1.strong D,30,1.very ideologically liberal,30,3.Somewhat Approves,40,3.Somewhat favourable,40,No opinion,90,3.Somewhat favourable,40,1.Very unfavourable,20,No opinion,90,No opinion,90,No opinion,90,No opinion,90,No opinion,90,D,31,D,46,D,35
Florida,candidates,2024-10-07 12:29:31,no,e71b090608853230626013cbe1c326558a71ed61aae48fe4ba484cad81cd3bfa,2024-10-07,Florida 19th,Florida,South,1,20,1,10,1,10,1,20,0.85,20,D,10,D,10,D,10,D,10,D,30,0.85,25,0.85,20,0.85,20,1,20,0.85,20,D,10,D,10,D,10,D,20,D,30,1,15,1,10,D,5,D,20,1,20,D,20,1.no chance,20,civil rights and racism,50,2.somewhat disagreeable,50,3.neither conscientious nor unconscientious,80,4.somewhat extraverted,50,3.neither high nor low in neuroticism,80,4.somewhat open to experience,50,3.rather happy,60,White,80,6.65+,20,F,10,Has a College Degree,60,"4.[75000, 100000)",60,married,70,4.highly interested,10,1.never trust other people,40,4.paying a lot of attention,10,1.strong D,0,1.very ideologically liberal,10,4.Strongly Approves,20,4.Very favourable,20,No opinion,90,4.Very favourable,20,1.Very unfavourable,10,1.Very unfavourable,10,No opinion,90,No opinion,90,No opinion,90,No opinion,90,D,14,D,16,D,15
Florida,candidates,2024-10-07 12:29:31,no,59406506595906ec823845e912bb20ebc55074a46deb6f01d5f43679dbd7f322,2024-10-07,Florida 10th,Florida,South,0.85,25,0.85,30,0.85,25,0.85,40,0.85,40,G,55,OTHER,60,D,50,stay home,70,D,41,0.85,30,0.85,40,0.85,35,0.85,40,0.85,40,D,50,D,50,G,60,D,40,D,41,0.85,20,1,20,D,40,W,50,0.85,50,W,50,2.highly unlikely,40,foreign policy,20,2.somewhat disagreeable,40,5.very conscientious,30,4.somewhat extraverted,40,4.somewhat high in neuroticism,40,5.very open to experience,30,2.not very happy,50,Hispanic,20,3.35-44,30,F,0,Has a College Degree,20,"4.[75000, 100000)",40,married,0,4.highly interested,20,2.some of the time trust other people,50,4.paying a lot of attention,20,4.ind,50,1.very ideologically liberal,20,1.Strongly Disapproves,10,1.Very unfavourable,10,No opinion,70,1.Very unfavourable,10,1.Very unfavourable,10,1.Very unfavourable,60,3.Somewhat favourable,60,No opinion,70,4.Very favourable,50,4.Very favourable,50,D,55.2,D,48.2,W,46.6666666666667
