state_simple,pool,pool.date,test,gpt_id,date,geo3,state_electoral.college,region,turnout2020.bgres,speculation...turnout2020.bgres,turnout2020.bgnores,speculation...turnout2020.bgnores,turnout2020.ind,speculation...turnout2020.ind,turnout2020.demo,speculation...turnout2020.demo,turnout2020.quota,speculation...turnout2020.quota,vote2020.bgres,speculation...vote2020.bgres,vote2020.bgnores,speculation...vote2020.bgnores,vote2020.ind,speculation...vote2020.ind,vote2020.demo,speculation...vote2020.demo,vote2020.quota,speculation...vote2020.quota,turnout2022.bgres,speculation...turnout2022.bgres,turnout2022.bgnores,speculation...turnout2022.bgnores,turnout2022.ind,speculation...turnout2022.ind,turnout2022.demo,speculation...turnout2022.demo,turnout2022.quota,speculation...turnout2022.quota,vote2022.bgres,speculation...vote2022.bgres,vote2022.bgnores,speculation...vote2022.bgnores,vote2022.ind,speculation...vote2022.ind,vote2022.demo,speculation...vote2022.demo,vote2022.quota,speculation...vote2022.quota,turnout2024.bgnores,speculation...turnout2024.bgnores,turnout2024.ind,speculation...turnout2024.ind,vote2024.bgnores,speculation...vote2024.bgnores,vote2024.ind,speculation...vote2024.ind,turnout2024.demo,speculation...turnout2024.demo,vote2024.demo,speculation...vote2024.demo,change_mind.2024.demo,speculation...change_mind.2024.demo,moi,speculation...moi,psych.agreeable,speculation...psych.agreeable,psych.conscientious,speculation...psych.conscientious,psych.extraverted,speculation...psych.extraverted,psych.neurotic,speculation...psych.neurotic,psych.open,speculation...psych.open,psych.happy,speculation...psych.happy,ethnicity,speculation...ethnicity,age_bins,speculation...age_bins,gender,speculation...gender,college_grad,speculation...college_grad,hh_income,speculation...hh_income,marital_status,speculation...marital_status,pol_interest,speculation...pol_interest,trust,speculation...trust,attention,speculation...attention,partisanship,speculation...partisanship,ideology,speculation...ideology,job_approval.Biden,speculation...job_approval.Biden,fav_harris,speculation...fav_harris,fav_walz,speculation...fav_walz,fav_biden,speculation...fav_biden,fav_trump,speculation...fav_trump,fav_jdvance,speculation...fav_jdvance,fav_kennedy,speculation...fav_kennedy,fav_oliver,speculation...fav_oliver,fav_stein,speculation...fav_stein,fav_west,speculation...fav_west,vote2020,speculation...vote2020,vote2022,speculation...vote2022,vote2024,speculation...vote2024
Georgia,trends Jewell,2024-09-25 07:14:21,no,0dd7896ea889c2d26a478e9333348b0c4812dd726672ec6ac664ba8fdf4aef94,2024-09-24,Georgia 6th,Georgia,South,0.7,35,0.85,30,0.85,40,0.85,20,0.7,20,D,40,D,40,D,50,D,30,D,60,0.7,50,0.7,60,0.7,50,0.85,20,0.7,20,D,60,D,50,D,40,D,30,D,60,0.85,30,0.7,40,D,40,D,50,0.85,30,D,30,2.highly unlikely,30,civil rights and racism,20,3.neither agreeable nor disagreeable,40,3.neither conscientious nor unconscientious,40,4.somewhat extraverted,40,4.somewhat high in neuroticism,40,5.very open to experience,40,2.not very happy,90,Black,10,2.25-34,40,M,10,Has a College Degree,20,"2.[25000, 50000)",80,single,80,4.highly interested,20,2.some of the time trust other people,40,4.paying a lot of attention,20,1.strong D,30,1.very ideologically liberal,20,3.Somewhat Approves,30,3.Somewhat favourable,40,No opinion,80,3.Somewhat favourable,40,1.Very unfavourable,20,No opinion,80,No opinion,80,No opinion,80,No opinion,80,No opinion,80,D,44,D,48,D,40
Georgia,trends jhene,2024-09-23 13:08:58,no,97c08e78953651588cd2d734753e7b30bfaaf32b621d5a0fd32853bc35e94c02,2024-09-23,Georgia 5th,Georgia,South,0.5,60,0.7,60,0.7,60,0.3,70,0.5,70,stay home,70,D,70,stay home,90,D,70,stay home,80,0.5,60,0.3,60,0.7,60,0.3,70,0.5,70,D,50,D,70,D,70,stay home,85,stay home,80,0.5,60,0.7,60,stay home,80,stay home,90,0.7,60,D,60,4.50-50,80,civil rights and racism,70,4.somewhat agreeable,50,3.neither conscientious nor unconscientious,70,5.very extraverted,40,4.somewhat high in neuroticism,50,4.somewhat open to experience,50,3.rather happy,40,Black,75,1.18-24,30,F,30,Does not have a College Degree,40,"1.[min, 25000)",85,single,40,1.not interested at all,50,3.about half of the time trust other people,80,1.not paying attention at all,50,2.weak D,60,2.somewhat ideologically liberal,60,3.Somewhat Approves,70,3.Somewhat favourable,60,No opinion,90,3.Somewhat favourable,60,1.Very unfavourable,70,No opinion,90,No opinion,90,No opinion,90,No opinion,90,No opinion,90,stay home,76,D,71,stay home,76.6666666666667
Georgia,trends Mahomes,2024-09-23 13:11:26,no,36312909ba9813fc7a8e3a773b2028ae740624e2e2ff1fa0d2813ae31aab6b67,2024-09-24,Georgia 5th,Georgia,South,0.3,60,0.5,90,0.5,60,0.5,60,0.7,60,stay home,80,stay home,90,stay home,90,stay home,80,D,60,0.3,50,0.3,50,0.5,60,0.5,60,0.7,60,stay home,40,stay home,40,stay home,100,stay home,80,D,70,0.3,60,0.5,60,stay home,90,stay home,90,0.3,80,stay home,80,4.50-50,60,crime,70,3.neither agreeable nor disagreeable,40,2.somewhat unconscientious,50,5.very extraverted,20,4.somewhat high in neuroticism,50,4.somewhat open to experience,30,3.rather happy,40,Black,20,2.25-34,30,M,10,Does not have a College Degree,60,"2.[25000, 50000)",80,single,70,1.not interested at all,20,3.about half of the time trust other people,60,2.paying only a little attention,40,4.ind,90,3.moderate in ideological orientation,70,1.Strongly Disapproves,80,1.Very unfavourable,80,No opinion,90,1.Very unfavourable,80,1.Very unfavourable,80,No opinion,90,No opinion,90,No opinion,90,No opinion,90,No opinion,90,stay home,80,stay home,66,stay home,86.6666666666667
Georgia,trends Max Fried,2024-09-28 06:23:35,no,b6e175fa32ca5e996a94eaf93984e00a9999ba7a2273daae67158852a086c128,2024-09-28,Georgia 5th,Georgia,South,0.85,30,0.85,30,0.85,30,0.85,25,0.85,25,D,60,D,50,stay home,70,D,60,stay home,90,0.85,20,0.85,30,0.85,30,0.85,25,0.85,25,D,60,D,60,D,60,D,60,stay home,90,0.85,30,1,20,D,70,D,60,0.85,60,K,60,2.highly unlikely,40,inflation and the cost of living,50,2.somewhat disagreeable,50,5.very conscientious,20,4.somewhat extraverted,30,4.somewhat high in neuroticism,40,5.very open to experience,30,2.not very happy,50,White,75,5.55-64,30,M,5,Has a College Degree,10,"5.[100000, max]",20,married,80,4.highly interested,10,2.some of the time trust other people,50,4.paying a lot of attention,20,4.ind,60,3.moderate in ideological orientation,50,2.Somewhat Disapproves,60,No opinion,90,No opinion,90,2.Somewhat unfavourable,60,2.Somewhat unfavourable,60,No opinion,90,No opinion,90,No opinion,90,No opinion,90,No opinion,90,D,66,D,66,D,63.3333333333333
Georgia,trends Stick with Texas,2024-09-23 13:10:38,no,e0e22b709ebd3199945b00191d2c5e7a657f77454c70606bc5c755a2c91ff271,2024-09-24,Georgia 9th,Georgia,South,0.85,20,0.85,20,1,20,1,20,1,20,R,10,R,10,R,10,R,20,R,30,0.85,20,0.85,20,0.85,20,1,20,1,20,R,10,R,10,R,10,R,20,R,30,1,10,1,10,R,0,R,0,1,10,R,10,1.no chance,20,taxes and government spending,50,2.somewhat disagreeable,50,4.somewhat conscientious,50,4.somewhat extraverted,50,3.neither high nor low in neuroticism,60,2.somewhat closed to experience,60,3.rather happy,40,White,60,6.65+,10,M,10,Has a College Degree,50,"2.[25000, 50000)",70,married,0,4.highly interested,20,2.some of the time trust other people,40,4.paying a lot of attention,20,7.strong R,10,5.very ideologically conservative,10,1.Strongly Disapproves,20,1.Very unfavourable,20,2.Somewhat unfavourable,40,1.Very unfavourable,20,4.Very favourable,10,No opinion,80,No opinion,80,No opinion,80,No opinion,80,No opinion,80,R,16,R,16,R,3.33333333333333
Georgia,trends The ACC,2024-09-28 06:24:51,no,2016c58055b26cebae6a8a42d630f746e60e225904b6ceb4b67ce711b930c112,2024-09-27,Georgia 3rd,Georgia,South,0.7,50,0.85,50,0.85,40,0.85,60,0.7,60,stay home,90,stay home,90,stay home,90,stay home,90,stay home,80,0.85,30,0.5,60,0.85,40,0.7,60,0.7,60,stay home,70,stay home,70,D,60,stay home,90,stay home,80,0.7,50,0.85,40,stay home,70,stay home,90,0.85,90,stay home,90,2.highly unlikely,70,jobs and the economy,90,4.somewhat agreeable,50,3.neither conscientious nor unconscientious,90,4.somewhat extraverted,50,3.neither high nor low in neuroticism,60,3.neither open nor closed to experience,90,3.rather happy,50,White,80,4.45-54,40,F,10,Has a College Degree,90,"3.[50000, 75000)",90,married,50,3.moderately interested,40,4.most of the time trust other people,40,4.paying a lot of attention,30,4.ind,70,3.moderate in ideological orientation,70,,90,No opinion,90,No opinion,90,No opinion,90,No opinion,90,No opinion,90,No opinion,90,No opinion,90,No opinion,90,No opinion,90,stay home,88,stay home,74,stay home,83.3333333333333
Georgia,trends WNBA,2024-09-26 06:19:05,no,0d237adcdb4100583859dc599476c7ab9c1859c05c377e3caa3ec3b186cb5b88,2024-09-26,Georgia 6th,Georgia,South,0.7,40,0.85,20,0.85,20,0.85,30,0.7,30,R,20,R,10,R,10,R,30,D,100,0.85,30,0.85,30,0.85,30,0.85,30,0.7,30,R,20,R,20,R,20,R,30,D,100,1,15,1,20,R,10,R,10,0.85,20,R,20,2.highly unlikely,30,national security,50,2.somewhat disagreeable,50,3.neither conscientious nor unconscientious,70,4.somewhat extraverted,50,3.neither high nor low in neuroticism,70,1.very closed to experience,50,2.not very happy,70,White,90,3.35-44,80,F,20,Does not have a College Degree,80,"3.[50000, 75000)",70,single,90,4.highly interested,10,2.some of the time trust other people,50,4.paying a lot of attention,20,7.strong R,20,5.very ideologically conservative,20,1.Strongly Disapproves,20,1.Very unfavourable,20,No opinion,80,1.Very unfavourable,20,4.Very favourable,20,No opinion,80,No opinion,80,No opinion,80,No opinion,80,No opinion,80,R,34,R,38,R,13.3333333333333
Georgia,trends Zac Robinson,2024-09-23 13:07:34,no,85f621a3adefda43cf31e7ead99c77fe139b22f583844d051f96e2c60991e7d1,2024-09-25,Georgia 5th,Georgia,South,0.85,40,0.7,50,0.7,50,0.7,60,0.5,60,stay home,90,D,70,D,70,stay home,80,stay home,100,0.7,60,0.7,50,0.5,60,0.3,70,0.5,70,D,70,D,70,stay home,85,stay home,80,stay home,100,0.5,60,0.85,40,stay home,90,D,70,0.7,80,stay home,80,4.50-50,70,civil rights and racism,70,3.neither agreeable nor disagreeable,50,3.neither conscientious nor unconscientious,50,4.somewhat extraverted,40,3.neither high nor low in neuroticism,50,4.somewhat open to experience,40,2.not very happy,60,Black,0,1.18-24,0,M,0,Does not have a College Degree,50,"1.[min, 25000)",90,single,70,2.slightly interested,50,2.some of the time trust other people,80,2.paying only a little attention,70,4.ind,70,3.moderate in ideological orientation,70,,100,No opinion,100,No opinion,100,No opinion,100,No opinion,100,No opinion,100,No opinion,100,No opinion,100,No opinion,100,No opinion,100,stay home,82,stay home,81,stay home,80
Georgia,candidates,2024-09-23 13:06:40,no,cffee0372b17e6e5004e725e47788a94337887b8ceefe26863a5d93f56f0e039,2024-09-23,Georgia 8th,Georgia,South,0.85,15,0.85,25,1,20,1,20,1,20,D,10,D,30,D,30,D,30,D,20,0.85,20,0.85,15,1,20,1,20,1,20,D,30,D,20,D,10,D,30,D,40,1,20,1,10,D,10,D,10,1,20,D,20,2.highly unlikely,20,civil rights and racism,20,2.somewhat disagreeable,50,5.very conscientious,40,5.very extraverted,30,4.somewhat high in neuroticism,40,5.very open to experience,30,2.not very happy,50,Black,70,5.55-64,50,F,10,Has a College Degree,30,"5.[100000, max]",40,married,10,4.highly interested,10,2.some of the time trust other people,50,4.paying a lot of attention,10,1.strong D,20,1.very ideologically liberal,20,4.Strongly Approves,30,4.Very favourable,20,4.Very favourable,20,4.Very favourable,30,1.Very unfavourable,20,1.Very unfavourable,40,No opinion,80,No opinion,80,1.Very unfavourable,50,No opinion,80,D,24,D,26,D,13.3333333333333
Georgia,candidates,2024-09-23 13:06:40,no,b266efb12e7cad76eca26092b1d936fa037c1271d66dc9e68518a88b797a24db,2024-09-23,Georgia's 5th Congressional District,Georgia,South,0.7,40,0.85,20,0.85,30,1,20,0.85,20,D,50,D,30,D,35,D,30,D,40,0.7,50,0.7,50,0.7,40,1,30,0.85,30,D,30,D,40,D,50,D,30,stay home,60,0.7,30,0.85,20,G,50,W,60,0.85,40,W,40,4.50-50,40,civil rights and racism,20,2.somewhat disagreeable,40,4.somewhat conscientious,30,4.somewhat extraverted,40,4.somewhat high in neuroticism,50,5.very open to experience,30,3.rather happy,50,Black,10,4.45-54,35,F,10,Has a College Degree,10,"4.[75000, 100000)",40,single,90,4.highly interested,20,2.some of the time trust other people,50,4.paying a lot of attention,20,4.ind,25,2.somewhat ideologically liberal,30,1.Strongly Disapproves,25,2.Somewhat unfavourable,30,No opinion,90,2.Somewhat unfavourable,30,1.Very unfavourable,20,No opinion,90,No opinion,90,No opinion,90,No opinion,90,No opinion,90,D,37,D,42,W,50
Georgia,candidates,2024-09-23 13:06:40,no,24c27e30d4109a3c7287d0d64c7866e881f5919bdfd2fa95e2a8a0b3e832013e,2024-09-23,Georgia 6th,Georgia,South,0.85,20,1,20,1,10,1,5,1,5,D,20,D,20,D,10,D,10,D,20,0.85,25,0.85,20,0.85,20,1,5,1,5,D,15,D,20,D,10,D,10,D,20,1,10,1,10,D,10,D,5,1,10,D,10,2.highly unlikely,10,civil rights and racism,30,2.somewhat disagreeable,30,5.very conscientious,30,4.somewhat extraverted,30,4.somewhat high in neuroticism,40,5.very open to experience,20,2.not very happy,40,White,100,5.55-64,40,F,10,Has a College Degree,20,"3.[50000, 75000)",60,married,10,4.highly interested,5,1.never trust other people,30,4.paying a lot of attention,10,1.strong D,5,1.very ideologically liberal,10,4.Strongly Approves,10,4.Very favourable,5,4.Very favourable,5,4.Very favourable,10,1.Very unfavourable,5,1.Very unfavourable,60,1.Very unfavourable,60,No opinion,80,1.Very unfavourable,30,1.Very unfavourable,60,D,16,D,15,D,8.33333333333333
Georgia,candidates,2024-09-23 13:06:40,no,97cd42e8e3d0ba4fd3b27ce00cbcb4f33db9432b38e56817e7f9b54d181878b3,2024-09-23,Georgia 13th,Georgia,South,0.85,20,0.85,35,0.85,20,1,15,0.85,15,R,30,R,40,R,30,R,20,R,40,0.85,35,0.85,35,0.85,30,0.85,15,0.85,15,R,40,R,40,R,40,R,20,R,50,1,0,0.85,20,R,20,R,30,0.85,10,R,10,2.highly unlikely,20,national security,40,2.somewhat disagreeable,50,4.somewhat conscientious,50,4.somewhat extraverted,40,4.somewhat high in neuroticism,50,2.somewhat closed to experience,50,2.not very happy,50,White,15,6.65+,10,M,0,Has a College Degree,0,"4.[75000, 100000)",60,single,70,4.highly interested,10,2.some of the time trust other people,40,4.paying a lot of attention,10,7.strong R,20,5.very ideologically conservative,20,1.Strongly Disapproves,5,1.Very unfavourable,5,No opinion,90,1.Very unfavourable,5,4.Very favourable,10,No opinion,90,4.Very favourable,30,No opinion,90,No opinion,90,No opinion,90,R,32,R,38,R,20
Georgia,candidates,2024-09-23 13:06:40,no,6c40685b775ff2fa1dd4e0a8aebb37732eee0ee31eddcb32f06a03ae99b47d47,2024-09-23,Georgia 5th,Georgia,South,1,20,1,10,0.85,20,1,20,1,20,D,10,D,10,D,10,D,20,D,10,0.85,20,0.85,20,1,20,1,20,1,20,D,10,D,10,D,10,D,20,D,20,1,10,1,10,D,10,D,20,1,20,D,20,2.highly unlikely,40,jobs and the economy,60,2.somewhat disagreeable,60,3.neither conscientious nor unconscientious,100,4.somewhat extraverted,60,3.neither high nor low in neuroticism,100,3.neither open nor closed to experience,100,3.rather happy,100,White,100,3.35-44,80,F,60,Has a College Degree,100,"2.[25000, 50000)",100,single,100,4.highly interested,10,2.some of the time trust other people,100,4.paying a lot of attention,10,1.strong D,5,1.very ideologically liberal,20,4.Strongly Approves,20,4.Very favourable,5,4.Very favourable,30,4.Very favourable,5,1.Very unfavourable,5,1.Very unfavourable,5,No opinion,100,No opinion,100,No opinion,100,No opinion,100,D,12,D,14,D,16.6666666666667
Georgia,candidates,2024-09-23 13:06:40,no,c8fb8ecbd353477c9e5ecd5600b45ff794d10529a870d4810ecae437335351c8,2024-09-24,Georgia 4th,Georgia,South,0.85,20,1,15,1,10,1,20,0.85,20,D,20,D,25,D,15,D,10,D,30,0.85,30,0.85,20,1,20,0.85,20,0.85,20,D,20,D,10,D,10,D,20,D,30,1,10,1,10,D,20,D,20,0.85,30,D,30,2.highly unlikely,20,civil rights and racism,40,2.somewhat disagreeable,50,4.somewhat conscientious,40,4.somewhat extraverted,50,4.somewhat high in neuroticism,50,4.somewhat open to experience,40,2.not very happy,50,White,30,6.65+,30,M,10,Has a College Degree,30,"3.[50000, 75000)",70,married,80,4.highly interested,10,2.some of the time trust other people,40,4.paying a lot of attention,20,1.strong D,20,1.very ideologically liberal,10,4.Strongly Approves,20,3.Somewhat favourable,30,No opinion,90,4.Very favourable,20,1.Very unfavourable,10,No opinion,90,No opinion,90,No opinion,90,No opinion,90,No opinion,90,D,20,D,18,D,23.3333333333333
Georgia,candidates,2024-09-23 13:06:40,no,4a09d83c3844d48d8069092c8968a72066ce32223d6107bed13d42903f148855,2024-09-24,Georgia 5th,Georgia,South,0.85,20,0.85,20,0.85,20,0.85,20,0.7,20,D,30,D,20,D,30,D,20,D,40,0.85,30,0.85,25,0.85,20,0.85,30,0.7,30,D,20,D,30,D,20,D,30,D,40,0.85,20,0.85,20,D,30,D,30,0.85,30,D,30,2.highly unlikely,20,civil rights and racism,10,2.somewhat disagreeable,40,4.somewhat conscientious,40,4.somewhat extraverted,40,4.somewhat high in neuroticism,40,5.very open to experience,30,3.rather happy,50,Black,0,2.25-34,50,M,10,Has a College Degree,40,"2.[25000, 50000)",60,single,70,4.highly interested,10,2.some of the time trust other people,50,4.paying a lot of attention,10,1.strong D,20,1.very ideologically liberal,20,3.Somewhat Approves,30,3.Somewhat favourable,30,No opinion,80,3.Somewhat favourable,30,1.Very unfavourable,10,No opinion,80,No opinion,80,No opinion,80,No opinion,80,No opinion,80,D,28,D,28,D,30
Georgia,candidates,2024-09-23 13:06:40,no,2d5e8e75ce70f42f255c3a569cddf54852529833890d442426c076e63fcf5d6f,2024-09-23,Georgia 14th,Georgia,South,1,20,1,20,1,20,1,15,0.85,15,R,10,R,10,R,10,R,15,R,10,0.85,25,0.85,20,0.85,20,1,15,0.85,15,R,20,R,30,R,10,R,15,R,40,1,10,1,20,R,0,R,10,1,10,R,10,1.no chance,10,national security,50,3.neither agreeable nor disagreeable,100,3.neither conscientious nor unconscientious,100,4.somewhat extraverted,50,3.neither high nor low in neuroticism,100,3.neither open nor closed to experience,100,2.not very happy,100,White,100,5.55-64,45,F,10,Does not have a College Degree,100,"2.[25000, 50000)",100,single,100,4.highly interested,10,2.some of the time trust other people,100,4.paying a lot of attention,10,7.strong R,10,5.very ideologically conservative,10,1.Strongly Disapproves,50,1.Very unfavourable,50,No opinion,100,1.Very unfavourable,50,4.Very favourable,10,No opinion,100,No opinion,100,No opinion,100,No opinion,100,1.Very unfavourable,75,R,11,R,23,R,6.66666666666667
Georgia,candidates,2024-09-23 13:06:40,no,808cab92550a726aa584de473c45fcb5feed0e85b0199411148a1ca45bcaf78b,2024-09-24,Georgia 5th,Georgia,South,0.85,20,0.85,20,1,10,1,10,1,10,D,10,D,10,D,10,D,20,D,20,0.85,20,0.85,20,0.85,20,1,10,1,10,D,10,D,10,D,20,D,20,D,20,1,10,1,10,D,0,D,0,1,10,D,10,2.highly unlikely,20,civil rights and racism,30,2.somewhat disagreeable,50,5.very conscientious,30,4.somewhat extraverted,40,4.somewhat high in neuroticism,50,5.very open to experience,40,2.not very happy,90,Black,75,4.45-54,60,F,10,Has a College Degree,0,"3.[50000, 75000)",90,married,10,4.highly interested,10,3.about half of the time trust other people,90,4.paying a lot of attention,10,1.strong D,10,1.very ideologically liberal,10,4.Strongly Approves,20,4.Very favourable,10,4.Very favourable,10,4.Very favourable,20,1.Very unfavourable,10,1.Very unfavourable,10,No opinion,90,No opinion,90,No opinion,90,No opinion,90,D,14,D,16,D,3.33333333333333
Georgia,candidates,2024-09-23 13:06:40,no,7327e0b3de2451ac6be5f0775e87ef4a6d36ad54945654bcf352997beb607e2a,2024-09-24,Georgia 5th,Georgia,South,0.85,20,0.85,20,1,20,0.85,25,1,25,D,30,D,20,D,30,D,25,D,25,0.85,40,0.85,30,0.85,20,0.85,20,0.85,20,D,30,D,20,D,30,D,25,D,30,1,15,1,10,D,25,D,20,0.85,25,D,25,1.no chance,20,jobs and the economy,40,3.neither agreeable nor disagreeable,70,4.somewhat conscientious,40,4.somewhat extraverted,40,3.neither high nor low in neuroticism,70,5.very open to experience,30,3.rather happy,80,Black,20,5.55-64,25,M,10,Has a College Degree,10,"5.[100000, max]",30,married,30,4.highly interested,10,3.about half of the time trust other people,70,4.paying a lot of attention,10,1.strong D,20,2.somewhat ideologically liberal,25,4.Strongly Approves,25,4.Very favourable,25,No opinion,90,4.Very favourable,25,1.Very unfavourable,10,1.Very unfavourable,40,No opinion,90,No opinion,90,No opinion,90,No opinion,90,D,26,D,27,D,23.3333333333333
Georgia,candidates,2024-09-26 06:15:26,no,b2e1fb3367d6477e4b1830afe5f35c9531c777a4dee1115ccd5bc1a7d62217d4,2024-09-26,Georgia 6th,Georgia,South,0.85,20,1,20,1,20,1,20,1,20,R,10,R,10,R,10,R,20,R,10,0.85,20,0.85,20,0.85,25,0.85,20,0.85,20,R,20,R,10,R,10,R,30,R,20,1,10,1,10,R,0,R,0,1,10,R,10,2.highly unlikely,20,taxes and government spending,60,3.neither agreeable nor disagreeable,80,3.neither conscientious nor unconscientious,80,3.neither extraverted nor introverted,80,3.neither high nor low in neuroticism,80,3.neither open nor closed to experience,80,3.rather happy,80,White,80,4.45-54,50,M,10,Has a College Degree,70,"4.[75000, 100000)",80,married,10,4.highly interested,10,3.about half of the time trust other people,80,4.paying a lot of attention,10,7.strong R,20,5.very ideologically conservative,20,1.Strongly Disapproves,20,1.Very unfavourable,20,No opinion,80,1.Very unfavourable,20,4.Very favourable,20,No opinion,80,No opinion,80,No opinion,80,No opinion,80,No opinion,80,R,12,R,18,R,3.33333333333333
Georgia,candidates,2024-09-26 06:15:26,no,557246767e0ae5a34af3d71720ddc038bbbd9d11dc36a98a97a4b8a3d6c6a1be,2024-09-25,Georgia 14th,Georgia,South,0.85,30,1,20,0.85,30,0.85,20,1,20,R,20,R,10,R,20,R,20,R,20,0.85,40,0.85,30,0.85,20,0.85,40,1,40,R,30,R,20,R,20,R,30,R,40,1,20,1,15,R,10,R,20,0.85,20,R,20,1.no chance,30,jobs and the economy,70,2.somewhat disagreeable,70,3.neither conscientious nor unconscientious,70,4.somewhat extraverted,60,3.neither high nor low in neuroticism,70,3.neither open nor closed to experience,70,2.not very happy,70,White,80,6.65+,10,M,10,Does not have a College Degree,80,"2.[25000, 50000)",70,married,70,4.highly interested,10,2.some of the time trust other people,70,4.paying a lot of attention,20,7.strong R,20,5.very ideologically conservative,30,1.Strongly Disapproves,20,1.Very unfavourable,30,No opinion,90,1.Very unfavourable,20,4.Very favourable,20,No opinion,90,No opinion,90,No opinion,90,No opinion,90,No opinion,90,R,18,R,28,R,16.6666666666667
Hawaii,trends Costco,2024-09-26 06:18:23,no,5c3cc5d1732814680517cc5ce3f841cc10bac57b1a17ee4e6a15b16409af80dd,2024-09-27,Hawaii 1st,Hawaii,West,0.7,60,0.7,55,0.85,60,0.85,40,0.5,40,D,70,D,70,D,70,D,60,stay home,90,0.7,50,0.7,60,0.85,40,0.85,50,0.5,50,D,60,D,70,D,60,D,60,stay home,90,0.7,60,0.85,30,D,80,D,60,0.85,60,D,60,2.highly unlikely,50,civil rights and racism,50,5.very agreeable,40,5.very conscientious,30,4.somewhat extraverted,50,4.somewhat high in neuroticism,40,5.very open to experience,30,2.not very happy,50,Asian,10,3.35-44,10,F,0,Has a College Degree,30,"3.[50000, 75000)",50,single,10,4.highly interested,20,4.most of the time trust other people,50,4.paying a lot of attention,30,3.ind - lean D,50,2.somewhat ideologically liberal,40,3.Somewhat Approves,60,3.Somewhat favourable,60,No opinion,80,3.Somewhat favourable,60,1.Very unfavourable,60,No opinion,80,No opinion,80,No opinion,80,No opinion,80,No opinion,80,D,72,D,68,D,66.6666666666667
Hawaii,candidates,2024-09-25 07:11:03,no,a4718ce306aac07e72037495e8286471262c5cca9ce76c87a0b2e5fc9401bcad,2024-09-24,Hawaii 1st,Hawaii,West,0.7,40,0.85,30,0.85,30,0.85,30,0.5,30,D,30,D,40,D,20,D,30,stay home,90,0.85,30,0.85,40,0.85,30,0.85,30,0.5,30,D,25,D,30,D,40,D,30,stay home,90,0.85,20,0.85,20,D,30,D,30,0.85,40,D,40,3.unlikely,50,civil rights and racism,60,3.neither agreeable nor disagreeable,80,4.somewhat conscientious,80,3.neither extraverted nor introverted,80,3.neither high nor low in neuroticism,80,4.somewhat open to experience,80,3.rather happy,60,Asian,50,4.45-54,80,M,30,Has a College Degree,70,"3.[50000, 75000)",90,single,90,4.highly interested,10,2.some of the time trust other people,90,4.paying a lot of attention,20,1.strong D,20,1.very ideologically liberal,20,3.Somewhat Approves,40,3.Somewhat favourable,40,3.Somewhat favourable,40,3.Somewhat favourable,40,1.Very unfavourable,20,No opinion,90,No opinion,90,No opinion,90,No opinion,90,No opinion,90,D,42,D,43,D,33.3333333333333
Hawaii,candidates,2024-09-25 07:11:03,no,5b6841a2ee7ff0297c176031e2f58cc0846233638bc9b01e99a8931c2f290743,2024-09-25,Hawaii 1st,Hawaii,West,0.85,25,0.85,30,0.85,20,1,20,0.85,20,R,20,R,25,R,10,R,20,R,20,0.85,30,0.85,20,0.85,30,1,20,0.85,20,R,20,R,25,R,20,R,20,R,25,1,10,1,10,R,0,R,5,1,10,R,10,2.highly unlikely,20,crime,40,2.somewhat disagreeable,40,5.very conscientious,30,4.somewhat extraverted,40,4.somewhat high in neuroticism,40,2.somewhat closed to experience,40,3.rather happy,60,Asian,10,4.45-54,40,F,10,Has a College Degree,30,"5.[100000, max]",50,married,10,4.highly interested,10,2.some of the time trust other people,30,4.paying a lot of attention,10,7.strong R,20,5.very ideologically conservative,10,1.Strongly Disapproves,10,1.Very unfavourable,10,1.Very unfavourable,40,1.Very unfavourable,10,4.Very favourable,10,No opinion,50,No opinion,50,No opinion,50,No opinion,50,No opinion,50,R,19,R,22,R,5
Idaho,trends POUNDING,2024-09-23 13:07:47,no,b784b5a605fe795263030ebf6f75d96dbdaa0073fae43cef4bd62869982b7dc8,2024-09-24,District of Columbia at Large,Idaho,West,0.7,50,0.5,60,0.5,60,0.7,60,0.5,60,R,60,R,70,stay home,80,stay home,70,stay home,90,0,0,0,0,0.7,60,0.7,60,0.5,60,stay home,0,stay home,0,R,70,stay home,70,stay home,90,0.3,50,0.5,50,R,70,stay home,80,0.7,70,stay home,70,3.unlikely,60,jobs and the economy,70,3.neither agreeable nor disagreeable,50,4.somewhat conscientious,50,4.somewhat extraverted,40,3.neither high nor low in neuroticism,50,5.very open to experience,30,3.rather happy,50,White,20,6.65+,10,M,20,Does not have a College Degree,80,"1.[min, 25000)",80,single,90,3.moderately interested,40,2.some of the time trust other people,70,3.paying some attention,40,4.ind,60,3.moderate in ideological orientation,60,,80,No opinion,80,No opinion,80,No opinion,80,No opinion,80,No opinion,80,No opinion,80,No opinion,80,No opinion,80,No opinion,80,stay home,74,stay home,46,stay home,73.3333333333333
